	Sum
M-chr20_39048225_39048259	0.0
M-chr9_98205866_98205900	0.0
M-chr19_13104689_13104723	0.0
M-chr2_231713984_231714018	0.0
M-chr3_13657993_13658027	0.0
M-chr20_32031467_32031501	0.0
M-chr10_79197032_79197066	0.0
M-chr10_96396097_96396131	0.0
M-chr14_34331796_34331830	0.0
M-chr15_68539223_68539257	0.0
M-chr15_76190910_76190944	0.0
M-chr16_1706141_1706175	0.0
M-chr16_33009666_33009700	0.0
M-chr17_41648790_41648824	0.0
M-chr17_4787448_4787482	0.0
M-chr19_12672193_12672227	0.0
M-chr19_49684587_49684621	0.0
M-chr2_224778593_224778627	0.0
M-chr3_111717697_111717731	0.0
M-chr4_185005374_185005408	0.0
M-chr6_44655664_44655698	0.0
M-chr9_105881886_105881920	0.0
M-chr12_121812141_121812175	0.0
M-chr19_38930522_38930556	0.0
M-chr5_180315864_180315898	0.0
M-chr7_149126372_149126406	0.0
M-chr12_109428185_109428219	0.0
M-chr15_57559979_57560013	0.0
M-chr17_21457178_21457212	0.0
M-chr19_47707469_47707503	0.0
M-chr22_30634563_30634597	0.0
M-chr5_140357810_140357844	0.0
M-chr1_155978729_155978763	0.0
M-chr1_200488869_200488903	0.0
M-chr11_62542929_62542963	0.0
M-chr11_67262830_67262864	0.0
M-chr13_75258355_75258389	0.0
M-chr13_95380872_95380906	0.0
M-chr22_23281991_23282025	0.0
M-chr5_132272897_132272931	0.0
M-chr8_26690849_26690883	0.0
M-chrX_152915785_152915819	0.0
M-chr1_586137_586171	0.0
M-chr11_67266316_67266350	0.0
M-chr15_59529082_59529116	0.0
M-chr17_48026568_48026602	0.0
M-chr19_33126032_33126066	0.0
M-chr19_49680867_49680901	0.0
M-chr2_232335432_232335466	0.0
M-chr8_38714477_38714511	0.0
M-chr14_74946511_74946545	0.0
M-chr16_23557485_23557519	0.0
M-chr17_48671788_48671822	0.0
M-chr1_24415552_24415586	0.0
M-chr1_90851650_90851684	0.0
M-chr19_42028387_42028421	0.0
M-chr5_172707346_172707380	0.0
M-chr17_7356170_7356204	0.0
M-chr10_102073071_102073105	0.0
M-chr18_12727224_12727258	0.0
M-chr18_49858913_49858947	0.0
M-chr6_167351548_167351582	0.0
M-chr1_111755666_111755700	0.0
M-chr11_76318956_76318990	0.0
M-chr15_38564159_38564193	0.0
M-chr19_28466283_28466317	0.0
M-chr19_40464497_40464531	0.0
M-chr2_218996165_218996199	0.0
M-chr20_57089780_57089814	0.0
M-chr7_149065964_149065998	0.0
M-chr8_72542644_72542678	0.0
M-chr19_49506730_49506764	0.0
M-chr1_151156172_151156206	0.0
M-chr11_71792812_71792846	0.0
M-chr15_92918111_92918145	0.0
M-chr4_38783034_38783068	0.0
M-chr8_11589640_11589674	0.0
M-chr1_1349934_1349968	0.0
M-chr1_204975796_204975830	0.0
M-chr12_103632723_103632757	0.0
M-chr12_57001600_57001634	0.0
M-chr15_74781977_74782011	0.0
M-chr17_7324348_7324382	0.0
M-chr19_41795162_41795196	0.0
M-chr4_111283238_111283272	0.0
M-chr9_128438780_128438814	0.0
M-chr18_3995681_3995715	0.0
M-chr7_22083047_22083081	0.0
M-chr10_29496555_29496589	0.0
M-chr10_75100111_75100145	0.0
M-chr11_108222997_108223031	0.0
M-chr18_50820056_50820090	0.0
M-chr22_24850466_24850500	0.0
M-chr1_12229923_12229957	0.0
M-chr1_168342853_168342887	0.0
M-chr1_19974943_19974977	0.0
M-chr1_229661417_229661451	0.0
M-chr1_9234571_9234605	0.0
M-chr10_6202755_6202789	0.0
M-chr11_72725374_72725408	0.0
M-chr12_113098503_113098537	0.0
M-chr14_106309066_106309100	0.0
M-chr16_72832708_72832742	0.0
M-chr17_7014897_7014931	0.0
M-chr18_21601021_21601055	0.0
M-chr19_45817260_45817294	0.0
M-chr19_47230636_47230670	0.0
M-chr19_50414931_50414965	0.0
M-chr19_9136642_9136676	0.0
M-chr2_128321961_128321995	0.0
M-chr2_16608740_16608774	0.0
M-chr2_47768070_47768104	0.0
M-chr21_41612806_41612840	0.0
M-chr22_50620564_50620598	0.0
M-chr5_175534257_175534291	0.0
M-chr6_138001921_138001955	0.0
M-chr6_150069346_150069380	0.0
M-chr6_75209117_75209151	0.0
M-chr7_105657093_105657127	0.0
M-chr7_106166893_106166927	0.0
M-chr7_134547506_134547540	0.0
M-chr9_109244696_109244730	0.0
M-chr9_133103330_133103364	0.0
M-chrX_100671316_100671350	0.0
M-chr12_8237637_8237671	0.0
M-chr19_12965448_12965482	0.0
M-chr19_3618708_3618742	0.0
M-chr8_133203068_133203102	0.0
M-chr17_45197964_45197998	0.0
M-chr17_47890104_47890138	0.0
M-chr2_238263651_238263685	0.0
M-chr1_175125456_175125490	0.0
M-chr14_20971080_20971114	0.0
M-chr1_109193836_109193870	0.0
M-chr1_27102852_27102886	0.0
M-chr12_120430613_120430647	0.0
M-chr19_2611359_2611393	0.0
M-chr6_133569028_133569062	0.0
M-chr8_26571393_26571427	0.0
M-chr1_180252790_180252824	0.0
M-chr11_10792611_10792645	0.0
M-chr12_29552507_29552541	0.0
M-chr19_13880310_13880344	0.0
M-chr3_53196090_53196124	0.0
M-chr6_35241268_35241302	0.0
M-chr9_35646909_35646943	0.0
M-chr10_132352790_132352824	0.0
M-chr10_79293165_79293199	0.0
M-chr11_67506270_67506304	0.0
M-chr14_64511245_64511279	0.0
M-chr15_99213380_99213414	0.0
M-chr3_32510278_32510312	0.0
M-chr1_155323451_155323485	0.0
M-chr9_68584570_68584604	0.0
M-chr1_226634274_226634308	0.0
M-chr17_74958091_74958125	0.0
M-chr19_4811835_4811869	0.0
M-chr22_41517927_41517961	0.0
M-chr19_2236384_2236418	0.0
M-chr6_36680609_36680643	0.0
M-chr11_73661106_73661140	0.0
M-chr12_27384177_27384211	0.0
M-chr14_49862187_49862221	0.0
M-chr17_39232228_39232262	0.0
M-chr22_18954567_18954601	0.0
M-chr12_5003196_5003230	0.0
M-chr3_15202841_15202875	0.0
M-chr1_155206993_155207027	0.0
M-chr1_206612521_206612555	0.0
M-chr10_96765818_96765852	0.0
M-chr12_54207966_54208000	0.0
M-chr12_6869567_6869601	0.0
M-chr16_78235375_78235409	0.0
M-chr17_39754342_39754376	0.0
M-chr17_51461692_51461726	0.0
M-chr3_149480586_149480620	0.0
M-chr5_134140646_134140680	0.0
M-chr8_33591109_33591143	0.0
M-chr8_73305688_73305722	0.0
M-chr9_126501039_126501073	0.0
M-chr10_132458659_132458693	0.0
M-chr8_42152703_42152737	0.0
M-chr15_101007137_101007171	0.0
M-chr20_31514323_31514357	0.0
M-chr9_127870071_127870105	0.0
M-chr11_115504554_115504588	0.0
M-chr15_68306373_68306407	0.0
M-chr17_50026980_50027014	0.0
M-chr17_82775145_82775179	0.0
M-chr19_40602274_40602308	0.0
M-chr9_123354214_123354248	0.0
M-chr17_29591810_29591844	0.0
M-chr11_73295602_73295636	0.0
M-chr14_88013908_88013942	0.0
M-chr15_77543507_77543541	0.0
M-chr19_7925322_7925356	0.0
M-chr20_330749_330783	0.0
M-chr8_22164657_22164691	0.0
M-chr3_123652508_123652542	0.0
M-chr10_69392699_69392733	0.0
M-chr16_85760009_85760043	0.0
M-chr17_7688170_7688204	0.0
M-chr19_10581126_10581160	0.0
M-chr1_145910222_145910256	0.0
M-chr1_180482616_180482650	0.0
M-chr1_180515981_180516015	0.0
M-chr1_211655380_211655414	0.0
M-chr1_39609767_39609801	0.0
M-chr1_68116816_68116850	0.0
M-chr10_100338606_100338640	0.0
M-chr11_32052297_32052331	0.0
M-chr11_69915603_69915637	0.0
M-chr12_45170640_45170674	0.0
M-chr12_52156928_52156962	0.0
M-chr12_89019730_89019764	0.0
M-chr13_30408439_30408473	0.0
M-chr15_52780673_52780707	0.0
M-chr16_19899509_19899543	0.0
M-chr19_50705595_50705629	0.0
M-chr5_1140478_1140512	0.0
M-chr6_113936290_113936324	0.0
M-chr2_130181881_130181915	0.0
M-chr10_15106579_15106613	0.0
M-chr10_72337326_72337360	0.0
M-chr11_68384112_68384146	0.0
M-chr17_50297555_50297589	0.0
M-chr10_35126862_35126896	0.0
M-chr17_74210560_74210594	0.0
M-chr1_156797466_156797500	0.0
M-chr11_131668955_131668989	0.0
M-chr12_132638911_132638945	0.0
M-chr17_75856032_75856066	0.0
M-chr19_29694745_29694779	0.0
M-chr2_68925483_68925517	0.0
M-chr5_139864260_139864294	0.0
M-chr8_11553919_11553953	0.0
M-chr8_6800898_6800932	0.0
M-chr9_137445440_137445474	0.0
M-chr17_50140029_50140063	0.0
M-chr15_89647263_89647297	0.0
M-chr19_47813869_47813903	0.0
M-chr10_101781262_101781296	0.0
M-chr2_231800703_231800737	0.0
M-chr16_89860987_89861021	0.0
M-chr17_7632613_7632647	0.0
M-chr2_1750982_1751016	0.0
M-chr2_208040953_208040987	0.0
M-chr3_49671874_49671908	0.0
M-chr8_103373380_103373414	0.0
M-chr11_111230565_111230599	0.0
M-chr11_72447131_72447165	0.0
M-chr12_54527268_54527302	0.0
M-chr15_85296718_85296752	0.0
M-chr17_80082814_80082848	0.0
M-chr18_46173477_46173511	0.0
M-chr19_15101648_15101682	0.0
M-chr19_38634784_38634818	0.0
M-chr19_41691565_41691599	0.0
M-chr19_42606832_42606866	0.0
M-chr19_4523441_4523475	0.0
M-chr20_12012431_12012465	0.0
M-chr4_40924694_40924728	0.0
M-chr5_170100520_170100554	0.0
M-chr6_33585794_33585828	0.0
M-chr6_41424643_41424677	0.0
M-chr6_42075676_42075710	0.0
M-chr17_35947267_35947301	0.0
M-chr17_412392_412426	0.0
M-chr17_49570160_49570194	0.0
M-chr1_220775415_220775449	0.0
M-chr10_61751102_61751136	0.0
M-chr17_74437828_74437862	0.0
M-chr19_1249051_1249085	0.0
M-chr2_239035437_239035471	0.0
M-chr2_25376884_25376918	0.0
M-chr2_43170103_43170137	0.0
M-chr22_37267184_37267218	0.0
M-chr7_149624834_149624868	0.0
M-chr9_36023611_36023645	0.0
M-chr10_13099781_13099815	0.0
M-chr12_54294370_54294404	0.0
M-chr17_40355187_40355221	0.0
M-chr19_49036870_49036904	0.0
M-chr2_96554540_96554574	0.0
M-chr8_94813635_94813669	0.0
M-chr14_105203133_105203167	0.0
M-chr3_184289555_184289589	0.0
M-chr3_58532923_58532957	0.0
M-chr9_127199412_127199446	0.0
M-chr1_108049705_108049739	0.0
M-chr1_156096764_156096798	0.0
M-chr1_156383120_156383154	0.0
M-chr1_206734694_206734728	0.0
M-chr10_113799767_113799801	0.0
M-chr11_119321776_119321810	0.0
M-chr11_35835595_35835629	0.0
M-chr11_73142422_73142456	0.0
M-chr12_112387517_112387551	0.0
M-chr12_2057366_2057400	0.0
M-chr12_57462831_57462865	0.0
M-chr12_6944736_6944770	0.0
M-chr12_96400581_96400615	0.0
M-chr14_106618555_106618589	0.0
M-chr14_22132241_22132275	0.0
M-chr15_73636648_73636682	0.0
M-chr16_28317245_28317279	0.0
M-chr16_65825_65859	0.0
M-chr16_67883872_67883906	0.0
M-chr16_85316573_85316607	0.0
M-chr16_88685304_88685338	0.0
M-chr17_27651598_27651632	0.0
M-chr18_55384714_55384748	0.0
M-chr19_45558506_45558540	0.0
M-chr2_11688574_11688608	0.0
M-chr2_162221149_162221183	0.0
M-chr2_210503169_210503203	0.0
M-chr2_68122543_68122577	0.0
M-chr2_84925878_84925912	0.0
M-chr20_16434248_16434282	0.0
M-chr20_34312867_34312901	0.0
M-chr20_35447374_35447408	0.0
M-chr20_36612848_36612882	0.0
M-chr20_38726045_38726079	0.0
M-chr20_57594470_57594504	0.0
M-chr22_43993320_43993354	0.0
M-chr22_46122586_46122620	0.0
M-chr3_184513907_184513941	0.0
M-chr4_99405695_99405729	0.0
M-chr5_177501136_177501170	0.0
M-chr6_44268171_44268205	0.0
M-chr8_37153388_37153422	0.0
M-chr9_35096213_35096247	0.0
M-chrX_154748901_154748935	1.0
M-chrX_25144223_25144257	0.0
M-chrX_70452211_70452245	0.0
M-chr9_137423352_137423386	0.0
M-chr13_27375890_27375924	0.0
M-chr11_61129951_61129985	0.0
M-chr19_14075242_14075276	0.0
M-chr12_4356099_4356133	0.0
M-chr17_75238832_75238866	0.0
M-chr20_32674482_32674516	0.0
M-chr4_7070937_7070971	0.0
M-chr1_240004295_240004329	0.0
M-chr10_114304095_114304129	0.0
M-chr17_48011455_48011489	0.0
M-chr20_24994953_24994987	0.0
M-chr20_44384527_44384561	0.0
M-chr1_21334886_21334920	0.0
M-chr10_52780280_52780314	0.0
M-chr11_72183610_72183644	0.0
M-chr12_91326620_91326654	0.0
M-chr16_84175436_84175470	0.0
M-chr19_10259153_10259187	0.0
M-chr22_45553929_45553963	0.0
M-chr4_163588107_163588141	0.0
M-chr6_158072327_158072361	0.0
M-chr6_89239478_89239512	0.0
M-chr8_125729409_125729443	0.0
M-chr17_58417742_58417776	0.0
M-chr1_177946137_177946171	0.0
M-chr1_205919129_205919163	0.0
M-chr1_55022244_55022278	0.0
M-chr12_50088767_50088801	0.0
M-chr15_74065908_74065942	0.0
M-chr17_32462485_32462519	0.0
M-chr17_63405812_63405846	0.0
M-chr17_68466305_68466339	0.0
M-chr19_45607412_45607446	0.0
M-chr19_47436786_47436820	0.0
M-chr2_113199268_113199302	0.0
M-chr2_11863784_11863818	0.0
M-chr20_7286102_7286136	0.0
M-chr5_148444079_148444113	0.0
M-chr6_131628274_131628308	0.0
M-chr8_99168301_99168335	0.0
M-chr9_134099356_134099390	0.0
M-chr9_84261326_84261360	0.0
M-chr12_48936566_48936600	0.0
M-chr15_40338219_40338253	0.0
M-chr9_124617647_124617681	0.0
M-chr11_122781588_122781622	0.0
M-chr14_66070908_66070942	0.0
M-chr7_155534025_155534059	0.0
M-chr8_74088275_74088309	0.0
M-chr5_139765609_139765643	0.0
M-chr11_27699110_27699144	0.0
M-chr15_99059081_99059115	0.0
M-chr18_32549434_32549468	0.0
M-chr4_179867443_179867477	0.0
M-chr6_35449581_35449615	0.0
M-chr9_33624125_33624159	0.0
M-chr17_44218505_44218539	0.0
M-chr18_62584514_62584548	0.0
M-chr2_99490217_99490251	0.0
M-chr1_10494818_10494852	0.0
M-chr1_175319811_175319845	0.0
M-chr10_110226144_110226178	0.0
M-chr11_57480490_57480524	0.0
M-chr12_101917894_101917928	0.0
M-chr12_121668849_121668883	0.0
M-chr12_51923578_51923612	0.0
M-chr14_70027988_70028022	0.0
M-chr17_4987432_4987466	0.0
M-chr17_57114226_57114260	0.0
M-chr18_22169513_22169547	0.0
M-chr2_231482886_231482920	0.0
M-chr20_20568784_20568818	0.0
M-chr3_37997016_37997050	0.0
M-chr5_8908235_8908269	0.0
M-chr6_112312144_112312178	0.0
M-chr7_85186859_85186893	0.0
M-chr8_19267802_19267836	0.0
M-chr9_32572454_32572488	0.0
M-chr9_34253091_34253125	0.0
M-chr13_21477179_21477213	0.0
M-chr14_95527573_95527607	0.0
M-chr19_10269592_10269626	0.0
M-chr6_37208189_37208223	0.0
M-chr1_107529728_107529762	0.0
M-chr1_267983_268017	0.0
M-chr16_28070898_28070932	0.0
M-chr19_46766849_46766883	0.0
M-chr16_352693_352727	0.0
M-chr22_32266343_32266377	0.0
M-chr1_145845576_145845610	0.0
M-chr10_99392621_99392655	0.0
M-chr16_25233876_25233910	0.0
M-chr6_3251623_3251657	0.0
M-chr6_34196391_34196425	0.0
M-chr17_10631218_10631252	0.0
M-chr5_123611288_123611322	0.0
M-chr1_151968128_151968162	0.0
M-chr12_51875420_51875454	0.0
M-chr16_2340986_2341020	0.0
M-chr17_81241815_81241849	0.0
M-chr2_203454046_203454080	0.0
M-chr2_73085787_73085821	0.0
M-chr4_147866941_147866975	0.0
M-chr4_22897678_22897712	0.0
M-chr15_40279547_40279581	0.0
M-chr1_16244563_16244597	0.0
M-chr1_2381914_2381948	0.0
M-chr1_44005806_44005840	0.0
M-chr12_26853924_26853958	0.0
M-chr12_6538041_6538075	0.0
M-chr17_39634581_39634615	0.0
M-chr18_13159675_13159709	0.0
M-chr19_53425169_53425203	0.0
M-chr20_1503776_1503810	0.0
M-chr4_6974549_6974583	0.0
M-chr9_136644647_136644681	0.0
M-chr1_11838822_11838856	0.0
M-chr10_132142608_132142642	0.0
M-chr13_112874683_112874717	0.0
M-chr14_61456802_61456836	0.0
M-chr15_90482555_90482589	0.0
M-chr22_17171594_17171628	0.0
M-chr6_43143664_43143698	0.0
M-chr9_135604046_135604080	0.0
M-chr21_31098705_31098739	0.0
M-chr16_4254137_4254171	0.0
M-chr1_109643483_109643517	0.0
M-chr1_110088233_110088267	0.0
M-chr1_159089381_159089415	0.0
M-chr1_163174982_163175016	0.0
M-chr1_204207254_204207288	0.0
M-chr1_43227418_43227452	0.0
M-chr10_77392045_77392079	0.0
M-chr11_118611143_118611177	0.0
M-chr11_45293775_45293809	0.0
M-chr11_93921859_93921893	0.0
M-chr12_112411702_112411736	0.0
M-chr12_39273362_39273396	0.0
M-chr12_7807044_7807078	0.0
M-chr14_68863382_68863416	0.0
M-chr15_79340172_79340206	0.0
M-chr17_18217564_18217598	0.0
M-chr17_81023956_81023990	0.0
M-chr18_6920174_6920208	0.0
M-chr18_9334655_9334689	0.0
M-chr19_12676498_12676532	0.0
M-chr19_1445319_1445353	0.0
M-chr19_16062893_16062927	0.0
M-chr2_217713663_217713697	0.0
M-chr2_218257862_218257896	0.0
M-chr2_65064877_65064911	0.0
M-chr22_28020184_28020218	0.0
M-chr3_184418003_184418037	0.0
M-chr3_47837843_47837877	0.0
M-chr3_4980466_4980500	0.0
M-chr4_1009719_1009753	0.0
M-chr6_41592155_41592189	0.0
M-chr8_20380938_20380972	0.0
M-chr9_132268911_132268945	0.0
M-chr9_136170432_136170466	0.0
M-chr10_48656358_48656392	0.0
M-chr1_168145971_168146005	0.0
M-chr22_17830138_17830172	0.0
M-chr8_41828916_41828950	0.0
M-chr15_41557735_41557769	0.0
M-chr17_2848942_2848976	0.0
M-chr19_3472167_3472201	0.0
M-chr12_54220212_54220246	0.0
M-chr20_31560236_31560270	0.0
M-chr7_102272396_102272430	0.0
M-chr14_68796074_68796108	0.0
M-chr17_42116885_42116919	0.0
M-chr19_33771734_33771768	0.0
M-chr4_110516548_110516582	0.0
M-chr8_144233757_144233791	0.0
M-chr14_94689650_94689684	0.0
M-chr1_27284847_27284881	0.0
M-chr11_17528305_17528339	0.0
M-chr12_119413357_119413391	0.0
M-chr22_23768458_23768492	0.0
M-chr3_185734054_185734088	0.0
M-chr4_6334041_6334075	0.0
M-chr5_152143027_152143061	0.0
M-chr9_114662265_114662299	0.0
M-chr17_28494864_28494898	0.0
M-chr20_62808447_62808481	0.0
M-chr22_21972449_21972483	0.0
M-chr8_22595385_22595419	0.0
M-chr9_133186187_133186221	0.0
M-chr10_93115970_93116004	0.0
M-chr11_77091323_77091357	0.0
M-chr12_8609161_8609195	0.0
M-chr16_17579455_17579489	0.0
M-chr17_45132016_45132050	0.0
M-chr19_734225_734259	0.0
M-chr20_57597107_57597141	0.0
M-chr7_100564050_100564084	0.0
M-chr7_99913290_99913324	0.0
M-chr8_116887672_116887706	0.0
M-chr15_89760904_89760938	0.0
M-chr16_4288556_4288590	0.0
M-chr11_3609846_3609880	0.0
M-chr12_13278321_13278355	0.0
M-chr12_42482938_42482972	0.0
M-chr18_33839621_33839655	0.0
M-chr19_18161454_18161488	0.0
M-chr1_37514778_37514812	0.0
M-chr22_23591284_23591318	0.0
M-chr1_159936567_159936601	0.0
M-chr11_46389544_46389578	0.0
M-chr12_53268122_53268156	0.0
M-chr12_71938944_71938978	0.0
M-chr16_33938260_33938294	0.0
M-chr16_68264138_68264172	0.0
M-chr17_40441135_40441169	0.0
M-chr17_50151104_50151138	0.0
M-chr19_13589405_13589439	0.0
M-chr19_45478502_45478536	0.0
M-chr19_49678070_49678104	0.0
M-chr19_53195445_53195479	0.0
M-chr2_33395842_33395876	0.0
M-chr20_59519604_59519638	0.0
M-chr22_25773119_25773153	0.0
M-chr5_43074020_43074054	0.0
M-chr9_124041153_124041187	0.0
M-chr9_92716653_92716687	0.0
M-chr11_65780117_65780151	0.0
M-chr13_28796830_28796864	0.0
M-chr5_103232571_103232605	0.0
M-chr9_34702292_34702326	0.0
M-chr12_751422_751456	0.0
M-chr14_71753239_71753273	0.0
M-chr16_3690598_3690632	0.0
M-chr17_21119799_21119833	0.0
M-chr19_41754125_41754159	0.0
M-chr2_237122381_237122415	0.0
M-chr21_20999740_20999774	0.0
M-chr8_121261018_121261052	0.0
M-chr12_7092606_7092640	0.0
M-chr1_18884290_18884324	0.0
M-chr11_9535257_9535291	0.0
M-chr2_94956977_94957011	0.0
M-chr5_431121_431155	0.0
M-chr5_83473718_83473752	0.0
M-chr9_135602845_135602879	0.0
M-chr14_104708806_104708840	0.0
M-chr15_72199854_72199888	0.0
M-chr2_95231794_95231828	0.0
M-chr1_21595710_21595744	0.0
M-chr10_101068024_101068058	0.0
M-chr11_44951035_44951069	0.0
M-chr14_77655140_77655174	0.0
M-chr14_99730108_99730142	0.0
M-chr15_40307723_40307757	0.0
M-chr15_98779760_98779794	0.0
M-chr17_17812388_17812422	0.0
M-chr17_19363038_19363072	0.0
M-chr17_40190581_40190615	0.0
M-chr2_166516882_166516916	0.0
M-chr2_72893782_72893816	0.0
M-chr20_32457063_32457097	0.0
M-chr20_3753202_3753236	0.0
M-chr7_149624825_149624859	0.0
M-chr8_140668440_140668474	0.0
M-chr8_72287306_72287340	0.0
M-chr10_117216752_117216786	0.0
M-chr11_77127277_77127311	0.0
M-chr15_71443629_71443663	0.0
M-chr18_57630326_57630360	0.0
M-chr19_3108861_3108895	0.0
M-chr3_42547605_42547639	0.0
M-chr3_51682267_51682301	0.0
M-chr5_79133786_79133820	0.0
M-chr6_81754055_81754089	0.0
M-chr7_106176831_106176865	0.0
M-chr12_6195825_6195859	0.0
M-chr16_711872_711906	0.0
