	Sum
M-chr11_11266191_11266225	6788.099925535043
M-chr11_45371362_45371396	6501.278801920888
M-chr12_10674327_10674361	6023.243595897293
M-chr15_38564169_38564203	5927.6365546925745
M-chr15_82108651_82108685	10803.595656133239
M-chr17_78993315_78993349	6023.243595897289
M-chr19_49470484_49470518	12428.915356613465
M-chr2_172465904_172465938	5067.173183850104
M-chr2_24825206_24825240	6310.064719511448
M-chr4_75573812_75573846	6023.243595897292
M-chr5_113379121_113379155	5640.815431078417
M-chr6_135162838_135162872	6118.850637102011
M-chr8_143379803_143379837	5736.422472283135
M-chr1_160101137_160101171	7266.135131558635
M-chr10_87343201_87343235	7170.528090353918
M-chr19_40634692_40634726	9943.13228529077
M-chr20_39048225_39048259	7457.349213968076
M-chr9_98205866_98205900	7935.384419991668
M-chr19_13104689_13104723	10707.988614928528
M-chr2_231713984_231714018	9273.882996857736
M-chr3_13657993_13658027	9369.490038062459
M-chr20_32031467_32031501	16826.83925203053
M-chr10_79197032_79197066	7170.528090353919
M-chr10_96396097_96396131	6310.064719511449
M-chr14_34331796_34331830	6788.099925535043
M-chr15_68539223_68539257	6310.064719511446
M-chr15_76190910_76190944	8604.633708424704
M-chr16_1706141_1706175	17591.695581668275
M-chr16_33009666_33009700	7266.135131558637
M-chr17_41648790_41648824	11281.630862156835
M-chr17_4787448_4787482	7074.921049149201
M-chr19_12672193_12672227	12906.950562637056
M-chr19_49684587_49684621	6596.885843125607
M-chr2_224778593_224778627	6501.278801920887
M-chr3_111717697_111717731	6023.243595897292
M-chr4_185005374_185005408	6692.492884330325
M-chr6_44655664_44655698	10516.774532519084
M-chr9_105881886_105881920	9178.275955653018
M-chr12_121812141_121812175	9656.311161676615
M-chr19_38930522_38930556	10421.16749131436
M-chr5_180315864_180315898	9847.52524408605
M-chr7_149126372_149126406	9178.275955653018
M-chr12_109428185_109428219	7648.563296377517
M-chr15_57559979_57560013	7457.349213968076
M-chr17_21457178_21457212	7839.777378786953
M-chr19_47707469_47707503	7744.170337582229
M-chr22_30634563_30634597	7552.956255172795
M-chr5_140357810_140357844	12524.522397818177
M-chr1_155978729_155978763	5545.208389873697
M-chr1_200488869_200488903	5640.815431078416
M-chr11_62542929_62542963	12428.915356613461
M-chr11_67262830_67262864	6214.45767830673
M-chr13_75258355_75258389	5162.780225054822
M-chr13_95380872_95380906	5927.636554692572
M-chr22_23281991_23282025	10994.80973854268
M-chr5_132272897_132272931	11377.237903361554
M-chr8_26690849_26690883	6214.45767830673
M-chrX_152915785_152915819	6979.314007944484
M-chr1_586137_586171	14819.091386731436
M-chr11_67266316_67266350	9751.91820288133
M-chr15_59529082_59529116	7170.52809035392
M-chr17_48026568_48026602	6979.314007944483
M-chr19_33126032_33126066	7074.9210491492
M-chr19_49680867_49680901	12620.1294390229
M-chr2_232335432_232335466	8126.598502401112
M-chr8_38714477_38714511	9847.525244086053
M-chr14_74946511_74946545	11090.416779747397
M-chr16_23557485_23557519	10707.988614928521
M-chr17_48671788_48671822	10803.595656133242
M-chr1_24415552_24415586	8222.205543605829
M-chr1_90851650_90851684	7552.956255172797
M-chr19_42028387_42028421	10994.809738542677
M-chr5_172707346_172707380	8126.598502401107
M-chr17_7356170_7356204	8795.847790834143
M-chr10_102073071_102073105	9560.70412047189
M-chr18_12727224_12727258	10325.560450109642
M-chr18_49858913_49858947	9560.704120471892
M-chr6_167351548_167351582	10516.77453251908
M-chr1_111755666_111755700	11950.88015058987
M-chr11_76318956_76318990	5640.815431078416
M-chr15_38564159_38564193	5640.8154310784175
M-chr19_28466283_28466317	5736.422472283137
M-chr19_40464497_40464531	7935.38441999167
M-chr2_218996165_218996199	6883.706966739763
M-chr20_57089780_57089814	6118.850637102011
M-chr7_149065964_149065998	10516.774532519083
M-chr8_72542644_72542678	5449.601348668977
M-chr19_49506730_49506764	18260.94487010131
M-chr1_151156172_151156206	6405.671760716168
M-chr11_71792812_71792846	6692.492884330324
M-chr15_92918111_92918145	6692.492884330327
M-chr4_38783034_38783068	7266.135131558637
M-chr8_11589640_11589674	7361.742172763357
M-chr1_1349934_1349968	14054.235057093674
M-chr1_204975796_204975830	8413.419626015268
M-chr12_103632723_103632757	8222.205543605829
M-chr12_57001600_57001634	8126.598502401107
M-chr15_74781977_74782011	15297.126592755027
M-chr17_7324348_7324382	7552.956255172797
M-chr19_41795162_41795196	7744.170337582232
M-chr4_111283238_111283272	7648.563296377515
M-chr9_128438780_128438814	8317.812584810543
M-chr18_3995681_3995715	8700.240749629422
M-chr7_22083047_22083081	8795.847790834141
M-chr10_29496555_29496589	9465.097079267172
M-chr10_75100111_75100145	11377.23790336155
M-chr11_108222997_108223031	10899.20269733796
M-chr18_50820056_50820090	10421.167491314365
M-chr22_24850466_24850500	13958.628015888968
M-chr1_12229923_12229957	14436.663221912555
M-chr1_168342853_168342887	5640.815431078416
M-chr1_19974943_19974977	8509.026667219983
M-chr1_229661417_229661451	7935.384419991668
M-chr1_9234571_9234605	10038.739326495486
M-chr10_6202755_6202789	8700.240749629422
M-chr11_72725374_72725408	7552.956255172792
M-chr12_113098503_113098537	8891.454832038859
M-chr14_106309066_106309100	8222.205543605827
M-chr16_72832708_72832742	8317.81258481055
M-chr17_7014897_7014931	8987.061873243578
M-chr18_21601021_21601055	12811.343521432342
M-chr19_45817260_45817294	11664.059026975709
M-chr19_47230636_47230670	11472.844944566272
M-chr19_50414931_50414965	8604.633708424702
M-chr19_9136642_9136676	5449.601348668976
M-chr2_128321961_128321995	5927.6365546925745
M-chr2_16608740_16608774	6214.457678306731
M-chr2_47768070_47768104	6692.492884330325
M-chr21_41612806_41612840	6501.2788019208865
M-chr22_50620564_50620598	10229.953408904925
M-chr5_175534257_175534291	12333.308315408744
M-chr6_138001921_138001955	5736.422472283133
M-chr6_150069346_150069380	7361.742172763359
M-chr6_75209117_75209151	5736.422472283134
M-chr7_105657093_105657127	7266.135131558638
M-chr7_106166893_106166927	5927.6365546925745
M-chr7_134547506_134547540	5832.029513487852
M-chr9_109244696_109244730	7744.170337582236
M-chr9_133103330_133103364	8413.41962601527
M-chrX_100671316_100671350	5545.208389873697
M-chr12_8237637_8237671	17687.302622873
M-chr19_12965448_12965482	19312.62232335324
M-chr19_3618708_3618742	14245.44913950312
M-chr8_133203068_133203102	13193.771686251212
M-chr17_45197964_45197998	10612.381573723807
M-chr17_47890104_47890138	10707.988614928521
M-chr2_238263651_238263685	9847.525244086048
M-chr1_175125456_175125490	8891.45483203886
M-chr14_20971080_20971114	8700.240749629422
M-chr1_109193836_109193870	7744.170337582234
M-chr1_27102852_27102886	7648.563296377515
M-chr12_120430613_120430647	8509.026667219985
M-chr19_2611359_2611393	8795.847790834143
M-chr6_133569028_133569062	7744.170337582232
M-chr8_26571393_26571427	8126.598502401108
M-chr1_180252790_180252824	6979.314007944481
M-chr11_10792611_10792645	7457.349213968075
M-chr12_29552507_29552541	13002.55760384177
M-chr19_13880310_13880344	7170.52809035392
M-chr3_53196090_53196124	8222.205543605827
M-chr6_35241268_35241302	6979.314007944483
M-chr9_35646909_35646943	7552.956255172797
M-chr10_132352790_132352824	6310.064719511448
M-chr10_79293165_79293199	5927.636554692574
M-chr11_67506270_67506304	6118.850637102011
M-chr14_64511245_64511279	6405.671760716167
M-chr15_99213380_99213414	5545.208389873696
M-chr3_32510278_32510312	5353.994307464259
M-chr1_155323451_155323485	10421.167491314365
M-chr9_68584570_68584604	10707.988614928523
M-chr1_226634274_226634308	9465.097079267174
M-chr17_74958091_74958125	13767.413933479527
M-chr19_4811835_4811869	9751.918202881332
M-chr22_41517927_41517961	9273.88299685773
M-chr19_2236384_2236418	12237.701274204022
M-chr6_36680609_36680643	14149.842098298399
M-chr11_73661106_73661140	8891.454832038862
M-chr12_27384177_27384211	8700.240749629424
M-chr14_49862187_49862221	23041.296930337274
M-chr17_39232228_39232262	9082.6689144483
M-chr22_18954567_18954601	7744.1703375822335
M-chr12_5003196_5003230	11186.023820952114
M-chr3_15202841_15202875	11377.23790336155
M-chr1_155206993_155207027	11090.4167797474
M-chr1_206612521_206612555	10899.20269733796
M-chr10_96765818_96765852	7361.742172763356
M-chr12_54207966_54208000	7457.349213968076
M-chr12_6869567_6869601	10803.595656133239
M-chr16_78235375_78235409	7457.349213968075
M-chr17_39754342_39754376	7170.528090353918
M-chr17_51461692_51461726	7074.9210491492
M-chr3_149480586_149480620	7552.956255172795
M-chr5_134140646_134140680	7361.742172763358
M-chr8_33591109_33591143	6883.7069667397645
M-chr8_73305688_73305722	14054.235057093681
M-chr9_126501039_126501073	10612.381573723804
M-chr10_132458659_132458693	15870.76883998334
M-chr8_42152703_42152737	15966.375881188056
M-chr15_101007137_101007171	9656.311161676615
M-chr20_31514323_31514357	8987.06187324358
M-chr9_127870071_127870105	16635.625169621093
M-chr11_115504554_115504588	5545.208389873698
M-chr15_68306373_68306407	6405.671760716166
M-chr17_50026980_50027014	6692.492884330326
M-chr17_82775145_82775179	8700.240749629425
M-chr19_40602274_40602308	6023.243595897292
M-chr9_123354214_123354248	7457.349213968075
M-chr17_29591810_29591844	14341.056180707837
M-chr11_73295602_73295636	9082.668914448297
M-chr14_88013908_88013942	15583.947716369179
M-chr15_77543507_77543541	8030.991461196391
M-chr19_7925322_7925356	8126.598502401109
M-chr20_330749_330783	8126.598502401109
M-chr8_22164657_22164691	9465.097079267176
M-chr3_123652508_123652542	10421.167491314363
M-chr10_69392699_69392733	12715.736480227619
M-chr16_85760009_85760043	13863.020974684248
M-chr17_7688170_7688204	13193.771686251213
M-chr19_10581126_10581160	14819.091386731436
M-chr1_145910222_145910256	5353.994307464259
M-chr1_180482616_180482650	4971.5661426453835
M-chr1_180515981_180516015	5067.173183850103
M-chr1_211655380_211655414	4971.566142645384
M-chr1_39609767_39609801	7170.528090353918
M-chr1_68116816_68116850	5067.173183850102
M-chr10_100338606_100338640	4971.566142645382
M-chr11_32052297_32052331	4684.745019031226
M-chr11_69915603_69915637	4684.745019031225
M-chr12_45170640_45170674	6788.099925535045
M-chr12_52156928_52156962	18069.73078769188
M-chr12_89019730_89019764	4780.352060235944
M-chr13_30408439_30408473	10421.167491314369
M-chr15_52780673_52780707	5162.78022505482
M-chr16_19899509_19899543	7170.528090353921
M-chr19_50705595_50705629	8987.061873243583
M-chr5_1140478_1140512	7170.528090353916
M-chr6_113936290_113936324	7266.135131558636
M-chr2_130181881_130181915	11759.666068180424
M-chr10_15106579_15106613	8030.99146119639
M-chr10_72337326_72337360	8509.026667219985
M-chr11_68384112_68384146	12428.915356613465
M-chr17_50297555_50297589	8413.419626015268
M-chr10_35126862_35126896	14723.484345526713
M-chr17_74210560_74210594	13576.199851070089
M-chr1_156797466_156797500	5927.636554692574
M-chr11_131668955_131668989	6214.4576783067305
M-chr12_132638911_132638945	5640.815431078414
M-chr17_75856032_75856066	6118.850637102012
M-chr19_29694745_29694779	5927.636554692573
M-chr2_68925483_68925517	5832.029513487853
M-chr5_139864260_139864294	6310.064719511452
M-chr8_11553919_11553953	13098.164645046496
M-chr8_6800898_6800932	6883.706966739761
M-chr9_137445440_137445474	6596.885843125607
M-chr17_50140029_50140063	15488.340675164467
M-chr15_89647263_89647297	10325.560450109646
M-chr19_47813869_47813903	13289.378727455933
M-chr10_101781262_101781296	8509.026667219987
M-chr2_231800703_231800737	7074.9210491492
M-chr16_89860987_89861021	11377.237903361553
M-chr17_7632613_7632647	8987.061873243576
M-chr2_1750982_1751016	8126.598502401108
M-chr2_208040953_208040987	8222.205543605827
M-chr3_49671874_49671908	9082.668914448299
M-chr8_103373380_103373414	9082.668914448295
M-chr11_111230565_111230599	4493.530936621788
M-chr11_72447131_72447165	5640.815431078417
M-chr12_54527268_54527302	4875.959101440663
M-chr15_85296718_85296752	4684.745019031225
M-chr17_80082814_80082848	4875.959101440663
M-chr18_46173477_46173511	9943.132285290772
M-chr19_15101648_15101682	6118.850637102012
M-chr19_38634784_38634818	5258.3872662595395
M-chr19_41691565_41691599	4875.959101440663
M-chr19_42606832_42606866	4971.566142645382
M-chr19_4523441_4523475	5736.422472283137
M-chr20_12012431_12012465	6118.850637102011
M-chr4_40924694_40924728	9656.311161676616
M-chr5_170100520_170100554	4780.352060235945
M-chr6_33585794_33585828	5258.38726625954
M-chr6_41424643_41424677	5353.994307464258
M-chr6_42075676_42075710	4875.959101440662
M-chr17_35947267_35947301	10421.167491314362
M-chr17_412392_412426	10229.953408904925
M-chr17_49570160_49570194	15010.305469140878
M-chr1_220775415_220775449	9082.668914448299
M-chr10_61751102_61751136	6118.850637102008
M-chr17_74437828_74437862	6979.31400794448
M-chr19_1249051_1249085	6501.278801920888
M-chr2_239035437_239035471	6692.492884330325
M-chr2_25376884_25376918	6023.243595897291
M-chr2_43170103_43170137	7552.956255172794
M-chr22_37267184_37267218	6979.314007944484
M-chr7_149624834_149624868	8700.240749629422
M-chr9_36023611_36023645	5927.636554692573
M-chr10_13099781_13099815	7552.956255172793
M-chr12_54294370_54294404	8604.633708424706
M-chr17_40355187_40355221	7648.563296377515
M-chr19_49036870_49036904	8222.205543605829
M-chr2_96554540_96554574	8413.419626015264
M-chr8_94813635_94813669	6979.314007944483
M-chr14_105203133_105203167	9847.525244086051
M-chr3_184289555_184289589	8700.240749629422
M-chr3_58532923_58532957	8700.24074962942
M-chr9_127199412_127199446	10803.595656133237
M-chr1_108049705_108049739	7457.349213968078
M-chr1_156096764_156096798	7074.921049149203
M-chr1_156383120_156383154	4875.959101440664
M-chr1_206734694_206734728	10134.346367700204
M-chr10_113799767_113799801	4971.5661426453835
M-chr11_119321776_119321810	10421.167491314365
M-chr11_35835595_35835629	5736.422472283134
M-chr11_73142422_73142456	7361.742172763358
M-chr12_112387517_112387551	4971.566142645383
M-chr12_2057366_2057400	8795.847790834141
M-chr12_57462831_57462865	8700.240749629422
M-chr12_6944736_6944770	10038.73932649549
M-chr12_96400581_96400615	6023.243595897293
M-chr14_106618555_106618589	6214.457678306727
M-chr14_22132241_22132275	5449.601348668978
M-chr15_73636648_73636682	13098.164645046498
M-chr16_28317245_28317279	7744.170337582233
M-chr16_65825_65859	13863.020974684243
M-chr16_67883872_67883906	10612.381573723807
M-chr16_85316573_85316607	5258.387266259542
M-chr16_88685304_88685338	5640.815431078417
M-chr17_27651598_27651632	5832.029513487853
M-chr18_55384714_55384748	4875.959101440665
M-chr19_45558506_45558540	7266.135131558638
M-chr2_11688574_11688608	5832.029513487854
M-chr2_162221149_162221183	6692.492884330324
M-chr2_210503169_210503203	6405.671760716166
M-chr2_68122543_68122577	9847.52524408605
M-chr2_84925878_84925912	5162.78022505482
M-chr20_16434248_16434282	6310.064719511448
M-chr20_34312867_34312901	13193.77168625121
M-chr20_35447374_35447408	10707.988614928523
M-chr20_36612848_36612882	4684.745019031226
M-chr20_38726045_38726079	4589.137977826507
M-chr20_57594470_57594504	6501.278801920888
M-chr22_43993320_43993354	7361.742172763356
M-chr22_46122586_46122620	8222.205543605829
M-chr3_184513907_184513941	4875.959101440665
M-chr4_99405695_99405729	4780.352060235943
M-chr5_177501136_177501170	8891.454832038859
M-chr6_44268171_44268205	10325.560450109646
M-chr8_37153388_37153422	8795.84779083414
M-chr9_35096213_35096247	8700.240749629418
M-chrX_154748901_154748935	4971.566142645383
M-chrX_25144223_25144257	5449.601348668977
M-chrX_70452211_70452245	5640.8154310784175
M-chr9_137423352_137423386	14149.842098298395
M-chr13_27375890_27375924	14627.877304322003
M-chr11_61129951_61129985	11281.630862156833
M-chr19_14075242_14075276	9943.132285290767
M-chr12_4356099_4356133	9369.490038062457
M-chr17_75238832_75238866	8700.24074962942
M-chr20_32674482_32674516	8604.633708424702
M-chr4_7070937_7070971	8795.847790834143
M-chr1_240004295_240004329	8317.812584810548
M-chr10_114304095_114304129	7552.956255172795
M-chr17_48011455_48011489	7457.349213968075
M-chr20_24994953_24994987	8795.847790834145
M-chr20_44384527_44384561	7457.349213968075
M-chr1_21334886_21334920	8604.633708424702
M-chr10_52780280_52780314	6214.457678306731
M-chr11_72183610_72183644	6310.064719511449
M-chr12_91326620_91326654	6405.671760716166
M-chr16_84175436_84175470	6692.492884330327
M-chr19_10259153_10259187	6501.2788019208865
M-chr22_45553929_45553963	7266.135131558636
M-chr4_163588107_163588141	6979.314007944482
M-chr6_158072327_158072361	6214.457678306732
M-chr6_89239478_89239512	6214.4576783067305
M-chr8_125729409_125729443	6596.885843125606
M-chr17_58417742_58417776	11281.630862156831
M-chr1_177946137_177946171	4780.352060235944
M-chr1_205919129_205919163	5353.994307464258
M-chr1_55022244_55022278	6118.850637102013
M-chr12_50088767_50088801	10325.56045010965
M-chr15_74065908_74065942	6310.064719511451
M-chr17_32462485_32462519	5162.780225054822
M-chr17_63405812_63405846	5258.38726625954
M-chr17_68466305_68466339	5067.173183850103
M-chr19_45607412_45607446	4875.959101440665
M-chr19_47436786_47436820	10612.3815737238
M-chr2_113199268_113199302	14914.698427936151
M-chr2_11863784_11863818	13289.378727455934
M-chr20_7286102_7286136	5353.994307464259
M-chr5_148444079_148444113	4875.959101440664
M-chr6_131628274_131628308	7361.742172763354
M-chr8_99168301_99168335	10325.560450109648
M-chr9_134099356_134099390	6788.099925535043
M-chr9_84261326_84261360	5162.780225054821
M-chr12_48936566_48936600	9560.704120471897
M-chr15_40338219_40338253	10038.739326495488
M-chr9_124617647_124617681	8413.419626015266
M-chr11_122781588_122781622	7266.135131558637
M-chr14_66070908_66070942	8222.205543605825
M-chr7_155534025_155534059	8126.598502401112
M-chr8_74088275_74088309	7457.3492139680775
M-chr5_139765609_139765643	22658.868765518393
M-chr11_27699110_27699144	6596.885843125606
M-chr15_99059081_99059115	7361.742172763358
M-chr18_32549434_32549468	6501.278801920884
M-chr4_179867443_179867477	6310.064719511449
M-chr6_35449581_35449615	6501.278801920886
M-chr9_33624125_33624159	6405.671760716168
M-chr17_44218505_44218539	9082.6689144483
M-chr18_62584514_62584548	11472.844944566274
M-chr2_99490217_99490251	8891.454832038864
M-chr1_10494818_10494852	13576.199851070092
M-chr1_175319811_175319845	5545.208389873698
M-chr10_110226144_110226178	6118.850637102011
M-chr11_57480490_57480524	8700.240749629424
M-chr12_101917894_101917928	4875.959101440663
M-chr12_121668849_121668883	5736.422472283135
M-chr12_51923578_51923612	5258.387266259542
M-chr14_70027988_70028022	10134.34636770021
M-chr17_4987432_4987466	10229.953408904925
M-chr17_57114226_57114260	8030.9914611963895
M-chr18_22169513_22169547	6118.850637102009
M-chr2_231482886_231482920	7839.777378786951
M-chr20_20568784_20568818	4875.959101440664
M-chr3_37997016_37997050	5258.38726625954
M-chr5_8908235_8908269	5736.422472283135
M-chr6_112312144_112312178	4971.566142645384
M-chr7_85186859_85186893	7648.563296377515
M-chr8_19267802_19267836	6118.85063710201
M-chr9_32572454_32572488	5162.780225054822
M-chr9_34253091_34253125	6788.0999255350425
M-chr13_21477179_21477213	19695.05048817211
M-chr14_95527573_95527607	8987.06187324358
M-chr19_10269592_10269626	8795.84779083414
M-chr6_37208189_37208223	8987.06187324358
M-chr1_107529728_107529762	6118.8506371020085
M-chr1_267983_268017	12811.343521432336
M-chr16_28070898_28070932	7266.135131558638
M-chr19_46766849_46766883	8222.205543605827
M-chr16_352693_352727	10038.73932649549
M-chr22_32266343_32266377	10038.739326495488
M-chr1_145845576_145845610	10229.953408904925
M-chr10_99392621_99392655	7839.777378786954
M-chr16_25233876_25233910	8317.812584810546
M-chr6_3251623_3251657	11186.023820952116
M-chr6_34196391_34196425	11759.666068180428
M-chr17_10631218_10631252	9369.490038062455
M-chr5_123611288_123611322	8700.24074962942
M-chr1_151968128_151968162	10038.739326495486
M-chr12_51875420_51875454	4971.566142645381
M-chr16_2340986_2341020	5258.38726625954
M-chr17_81241815_81241849	5258.387266259542
M-chr2_203454046_203454080	5067.173183850103
M-chr2_73085787_73085821	5449.601348668977
M-chr4_147866941_147866975	7170.52809035392
M-chr4_22897678_22897712	5067.173183850101
M-chr15_40279547_40279581	14819.09138673144
M-chr1_16244563_16244597	6405.671760716168
M-chr1_2381914_2381948	6788.099925535044
M-chr1_44005806_44005840	6405.67176071617
M-chr12_26853924_26853958	6214.45767830673
M-chr12_6538041_6538075	13002.557603841775
M-chr17_39634581_39634615	7170.5280903539215
M-chr18_13159675_13159709	6788.099925535046
M-chr19_53425169_53425203	6596.885843125608
M-chr20_1503776_1503810	6883.706966739764
M-chr4_6974549_6974583	7361.742172763359
M-chr9_136644647_136644681	13384.985768660656
M-chr1_11838822_11838856	19790.657529376822
M-chr10_132142608_132142642	9751.91820288133
M-chr13_112874683_112874717	8604.633708424702
M-chr14_61456802_61456836	8604.6337084247
M-chr15_90482555_90482589	7552.956255172796
M-chr22_17171594_17171628	8413.419626015264
M-chr6_43143664_43143698	7648.563296377513
M-chr9_135604046_135604080	8222.205543605829
M-chr21_31098705_31098739	10994.809738542679
M-chr16_4254137_4254171	20937.942023833457
M-chr1_109643483_109643517	5258.387266259539
M-chr1_110088233_110088267	5449.601348668977
M-chr1_159089381_159089415	5832.0295134878525
M-chr1_163174982_163175016	7839.777378786951
M-chr1_204207254_204207288	8604.633708424702
M-chr1_43227418_43227452	7935.384419991671
M-chr10_77392045_77392079	6596.885843125608
M-chr11_118611143_118611177	7744.170337582234
