	Sum
M-chr11_68297902_68297936	0.0
M-chr17_82351977_82352011	0.0
M-chr6_110039599_110039633	0.0
M-chr19_45643282_45643316	0.0
M-chr2_130797591_130797625	0.0
M-chr21_38219208_38219242	0.0
M-chr22_49929680_49929714	0.0
M-chr8_127734090_127734124	0.0
M-chr5_139787606_139787640	0.0
M-chr15_69394778_69394812	1.0
M-chr16_50665547_50665581	0.0
M-chr8_61023676_61023710	1.0
M-chr11_61187719_61187753	0.0
M-chr2_120680451_120680485	0.0
M-chr11_17384072_17384106	0.0
M-chr5_173332182_173332216	0.0
M-chr7_134606501_134606535	0.0
M-chr7_137656425_137656459	0.0
M-chr2_13007089_13007123	0.0
M-chr14_90235519_90235553	0.0
M-chr2_174341662_174341696	0.0
M-chr17_48618741_48618775	0.0
M-chr5_55146746_55146780	0.0
M-chr1_230642340_230642374	0.0
M-chr10_77711592_77711626	0.0
M-chr2_237072519_237072553	0.0
M-chr1_30779762_30779796	0.0
M-chr11_33808395_33808429	0.0
M-chr12_14167214_14167248	1.0
M-chr15_45458935_45458969	0.0
M-chr16_24042194_24042228	1.0
M-chr22_26645457_26645491	1.0
M-chr5_141960894_141960928	1.0
M-chr8_43093425_43093459	1.0
M-chr6_85483263_85483297	0.0
M-chr7_148966945_148966979	0.0
M-chr9_11335_11369	0.0
M-chr7_101283157_101283191	0.0
M-chr14_106153545_106153579	0.0
M-chr1_176897945_176897979	0.0
M-chr20_23996328_23996362	0.0
M-chr15_89740212_89740246	0.0
M-chr1_207077976_207078010	0.0
M-chr1_149793050_149793084	0.0
M-chr20_40968884_40968918	0.0
M-chrX_74550463_74550497	0.0
M-chr17_8383313_8383347	0.0
M-chr11_32374379_32374413	0.0
M-chr2_177724850_177724884	1.0
M-chr22_23849701_23849735	0.0
M-chr5_59810118_59810152	0.0
M-chr10_89260510_89260544	0.0
M-chr16_23596396_23596430	0.0
M-chr6_53172060_53172094	0.0
M-chr4_41661639_41661673	0.0
M-chr2_85420806_85420840	0.0
M-chr14_54175511_54175545	0.0
M-chr1_65687853_65687887	1.0
M-chr10_5630003_5630037	0.0
M-chr3_56494898_56494932	0.0
M-chr4_93791761_93791795	1.0
M-chr8_9829606_9829640	0.0
M-chr7_101192666_101192700	0.0
M-chrX_72126746_72126780	0.0
M-chr12_3275617_3275651	0.0
M-chr12_111313941_111313975	0.0
M-chr14_95561061_95561095	0.0
M-chr8_26670683_26670717	0.0
M-chr1_212456051_212456085	0.0
M-chr1_31422907_31422941	0.0
M-chr6_42899055_42899089	0.0
M-chrX_100685845_100685879	0.0
M-chr1_204162649_204162683	0.0
M-chr19_3305082_3305116	0.0
M-chr3_194333909_194333943	0.0
M-chr20_49334055_49334089	0.0
M-chr5_132063602_132063636	0.0
M-chr7_129825910_129825944	0.0
M-chr20_36202991_36203025	0.0
M-chr1_209627822_209627856	0.0
M-chr17_45219055_45219089	0.0
M-chr19_35044513_35044547	0.0
M-chr2_235766369_235766403	0.0
M-chr1_23868433_23868467	0.0
M-chr1_32520578_32520612	1.0
M-chr5_160439286_160439320	0.0
M-chr1_145721321_145721355	0.0
M-chr16_66315403_66315437	0.0
M-chr2_219298864_219298898	0.0
M-chr11_118053572_118053606	0.0
M-chr5_140157298_140157332	0.0
M-chr6_161374041_161374075	0.0
M-chr11_57457482_57457516	0.0
M-chr13_106918210_106918244	0.0
M-chr12_42024378_42024412	0.0
M-chr3_58568735_58568769	0.0
M-chr1_205977588_205977622	0.0
M-chr14_81464679_81464713	0.0
M-chr19_13862420_13862454	0.0
M-chr2_230987391_230987425	0.0
M-chr16_10256961_10256995	0.0
M-chr4_165131413_165131447	0.0
M-chr9_9942977_9943011	0.0
M-chr10_28394140_28394174	0.0
M-chr6_134882630_134882664	0.0
M-chr12_49967588_49967622	1.0
M-chr20_16804111_16804145	0.0
M-chr1_222455300_222455334	0.0
M-chr15_40679219_40679253	0.0
M-chr15_73973088_73973122	0.0
M-chr5_112160728_112160762	0.0
M-chr17_76523248_76523282	0.0
M-chr8_12840836_12840870	0.0
M-chr12_48988246_48988280	0.0
M-chr4_81351835_81351869	0.0
M-chr17_77331563_77331597	0.0
M-chr2_219277828_219277862	0.0
M-chr19_9934248_9934282	0.0
M-chr2_74715163_74715197	0.0
M-chr5_168679613_168679647	0.0
M-chr11_16606375_16606409	0.0
M-chr12_1652981_1653015	0.0
M-chr7_63015820_63015854	0.0
M-chr11_57249900_57249934	0.0
M-chr17_76506532_76506566	0.0
M-chr11_75280313_75280347	0.0
M-chr10_63720162_63720196	0.0
M-chr16_84511510_84511544	0.0
M-chr17_35119893_35119927	0.0
M-chr18_54392718_54392752	0.0
M-chr5_157149025_157149059	0.0
M-chr14_69727126_69727160	1.0
M-chr9_133486471_133486505	0.0
M-chr1_167066778_167066812	0.0
M-chr11_46347333_46347367	0.0
M-chr12_52025808_52025842	2.0
M-chr10_25875732_25875766	0.0
M-chr12_45990732_45990766	0.0
M-chr6_166275817_166275851	0.0
M-chrX_11758476_11758510	0.0
M-chr8_40199813_40199847	0.0
M-chr20_54647010_54647044	0.0
M-chr6_111997316_111997350	0.0
M-chr2_31333756_31333790	0.0
M-chr5_170633181_170633215	0.0
M-chr11_119481515_119481549	0.0
M-chr2_99559238_99559272	0.0
M-chr7_25566033_25566067	0.0
M-chr17_41648060_41648094	0.0
M-chr17_7280702_7280736	0.0
M-chr19_45248830_45248864	0.0
M-chr1_28785249_28785283	0.0
M-chr10_26861269_26861303	0.0
M-chr2_101342344_101342378	0.0
M-chr6_13575390_13575424	0.0
M-chr8_27597318_27597352	0.0
M-chr6_89433062_89433096	0.0
M-chr15_83438848_83438882	0.0
M-chr19_16041678_16041712	0.0
M-chr21_45555058_45555092	0.0
M-chr16_50806375_50806409	0.0
M-chr5_95847171_95847205	0.0
M-chr9_100438042_100438076	0.0
M-chr2_113604136_113604170	0.0
M-chr1_26105113_26105147	0.0
M-chr1_59759631_59759665	0.0
M-chr17_48025230_48025264	0.0
M-chr12_110888184_110888218	0.0
M-chr11_17599109_17599143	0.0
M-chr11_66282638_66282672	1.0
M-chr4_141307318_141307352	0.0
M-chr9_75265639_75265673	0.0
M-chrX_41253865_41253899	1.0
M-chr1_226125321_226125355	0.0
M-chr11_46239295_46239329	0.0
M-chr5_163564480_163564514	0.0
M-chr21_38734050_38734084	0.0
M-chr1_161227515_161227549	0.0
M-chr18_35231130_35231164	0.0
M-chr4_87679601_87679635	0.0
M-chr1_53393489_53393523	0.0
M-chr15_40894251_40894285	0.0
M-chr18_35756672_35756706	0.0
M-chr19_10572503_10572537	0.0
M-chr10_97073008_97073042	1.0
M-chr15_98421782_98421816	0.0
M-chr14_80987608_80987642	0.0
M-chr2_48106706_48106740	1.0
M-chr1_16187921_16187955	0.0
M-chr1_115112971_115113005	0.0
M-chr8_2238433_2238467	0.0
M-chr19_48584452_48584486	1.0
M-chr7_98841933_98841967	0.0
M-chr19_47284466_47284500	0.0
M-chr5_50963089_50963123	0.0
M-chr8_56448071_56448105	0.0
M-chr10_71896558_71896592	0.0
M-chr6_146857603_146857637	0.0
M-chr14_104650484_104650518	0.0
M-chr11_59754110_59754144	0.0
M-chr11_64847264_64847298	0.0
M-chr19_13093954_13093988	1.0
M-chr8_140467345_140467379	1.0
M-chr8_18912362_18912396	0.0
M-chr1_3491373_3491407	0.0
M-chr19_33235406_33235440	0.0
M-chr14_22387570_22387604	0.0
M-chr15_35751775_35751809	0.0
M-chr1_237864418_237864452	0.0
M-chr1_157156187_157156221	0.0
M-chrX_16695266_16695300	0.0
M-chr17_73370058_73370092	0.0
M-chr5_150218322_150218356	0.0
M-chr6_1397162_1397196	0.0
M-chr7_151303611_151303645	0.0
M-chr1_155091595_155091629	0.0
M-chr15_93087999_93088033	0.0
M-chr1_175152185_175152219	0.0
M-chr1_15128679_15128713	0.0
M-chr16_48165044_48165078	0.0
M-chr17_33751304_33751338	0.0
M-chr6_165850620_165850654	0.0
M-chr5_177114036_177114070	0.0
M-chr6_68968239_68968273	0.0
M-chr17_68172571_68172605	0.0
M-chr3_58630296_58630330	0.0
M-chr19_17855746_17855780	0.0
M-chr17_74203533_74203567	0.0
M-chr5_178730815_178730849	0.0
M-chr14_23929942_23929976	0.0
M-chr11_18106145_18106179	0.0
M-chr20_33292023_33292057	0.0
M-chr7_98021678_98021712	0.0
M-chr17_17641987_17642021	0.0
M-chr17_64307050_64307084	0.0
M-chr11_126440986_126441020	0.0
M-chr17_43678073_43678107	1.0
M-chr3_12892154_12892188	0.0
M-chr3_39292022_39292056	0.0
M-chr19_41951813_41951847	1.0
M-chr8_37700456_37700490	0.0
M-chr1_39973682_39973716	0.0
M-chr1_3619182_3619216	1.0
M-chr11_130894590_130894624	0.0
M-chr11_20648145_20648179	0.0
M-chr12_117367187_117367221	0.0
M-chr16_22001137_22001171	0.0
M-chr19_5690188_5690222	0.0
M-chr15_79184557_79184591	0.0
M-chr1_156090862_156090896	1.0
M-chr11_64888053_64888087	0.0
M-chr1_112716425_112716459	1.0
M-chr8_28622368_28622402	0.0
M-chr12_120647087_120647121	0.0
M-chr8_80992112_80992146	0.0
M-chr1_109640383_109640417	0.0
M-chr2_215270012_215270046	0.0
M-chr7_100725452_100725486	0.0
M-chr8_113437868_113437902	0.0
M-chr2_171574238_171574272	0.0
M-chr21_34362001_34362035	0.0
M-chr5_90783895_90783929	0.0
M-chr20_39050222_39050256	0.0
M-chr10_21495829_21495863	0.0
M-chr11_19259903_19259937	0.0
M-chr12_110894528_110894562	1.0
M-chr17_41738145_41738179	0.0
M-chr18_55415440_55415474	0.0
M-chr19_40598763_40598797	0.0
M-chr20_53915925_53915959	0.0
M-chr1_31549049_31549083	0.0
M-chr6_73675638_73675672	0.0
M-chr10_113563632_113563666	0.0
M-chr3_181700627_181700661	0.0
M-chr13_32586337_32586371	0.0
M-chr7_155598898_155598932	0.0
M-chr9_83334403_83334437	0.0
M-chr10_73849184_73849218	0.0
M-chr10_72048685_72048719	1.0
M-chr10_128011505_128011539	0.0
M-chr10_70815817_70815851	0.0
M-chr3_45037899_45037933	0.0
M-chr10_91298404_91298438	0.0
M-chr6_43769611_43769645	0.0
M-chr12_49234582_49234616	0.0
M-chr1_152461755_152461789	0.0
M-chr1_43529276_43529310	0.0
M-chr2_133780286_133780320	0.0
M-chr8_28594143_28594177	0.0
M-chr1_16440596_16440630	0.0
M-chr17_40358637_40358671	0.0
M-chr3_42247650_42247684	0.0
M-chr2_27703914_27703948	0.0
M-chr22_25048881_25048915	0.0
M-chr17_2055001_2055035	0.0
M-chr22_33000870_33000904	0.0
M-chr16_21554998_21555032	1.0
M-chr2_217789356_217789390	0.0
M-chr10_117496688_117496722	0.0
M-chr12_53421747_53421781	0.0
M-chr19_16182896_16182930	0.0
M-chr15_92809243_92809277	0.0
M-chr10_119686630_119686664	0.0
M-chr1_23772287_23772321	0.0
M-chr17_68436566_68436600	0.0
M-chr1_12118781_12118815	0.0
M-chr1_178532465_178532499	0.0
M-chr11_8225732_8225766	0.0
M-chr12_31636822_31636856	0.0
M-chr14_55051561_55051595	0.0
M-chr15_78618559_78618593	1.0
M-chr15_88274720_88274754	0.0
M-chr16_30032404_30032438	1.0
M-chr16_74709579_74709613	0.0
M-chr19_7341261_7341295	0.0
M-chr2_27086604_27086638	1.0
M-chr2_46461555_46461589	0.0
M-chr4_82462558_82462592	0.0
M-chr6_26595939_26595973	0.0
M-chr6_41735608_41735642	0.0
M-chr7_99991046_99991080	0.0
M-chr8_2024206_2024240	0.0
M-chrX_40544050_40544084	1.0
M-chr1_225475124_225475158	0.0
M-chr12_53159532_53159566	0.0
M-chr22_44736017_44736051	0.0
M-chr19_1194668_1194702	0.0
M-chr8_29340349_29340383	0.0
M-chr14_105945133_105945167	0.0
M-chr17_43394105_43394139	0.0
M-chr16_87909530_87909564	0.0
M-chr21_42309827_42309861	0.0
M-chr22_39534933_39534967	0.0
M-chr2_128736756_128736790	0.0
M-chr1_156910394_156910428	0.0
M-chr5_150561089_150561123	0.0
M-chr2_218068962_218068996	0.0
M-chr20_1965806_1965840	0.0
M-chr16_21708697_21708731	0.0
M-chr7_138002468_138002502	0.0
M-chr1_231211492_231211526	0.0
M-chr7_74206730_74206764	0.0
M-chr1_95043591_95043625	0.0
M-chr6_150080805_150080839	2.0
M-chr19_1240447_1240481	0.0
M-chr3_52447196_52447230	0.0
M-chr14_64636864_64636898	0.0
M-chr16_10903_10937	0.0
M-chr19_34973313_34973347	0.0
M-chr11_64251409_64251443	0.0
M-chr2_25362086_25362120	0.0
M-chr9_129642215_129642249	0.0
M-chr20_41340164_41340198	0.0
M-chr7_128135821_128135855	0.0
M-chr19_55301967_55302001	0.0
M-chr2_43612625_43612659	0.0
M-chr19_12847753_12847787	0.0
M-chr18_3594416_3594450	0.0
M-chr19_7680742_7680776	0.0
M-chr1_167803511_167803545	0.0
M-chr12_118378059_118378093	0.0
M-chr1_24150621_24150655	1.0
M-chr10_97210668_97210702	0.0
M-chr2_199739993_199740027	0.0
M-chr5_76774743_76774777	1.0
M-chr3_13092310_13092344	0.0
M-chr15_64728374_64728408	0.0
M-chr2_10072731_10072765	0.0
M-chr5_180090622_180090656	0.0
M-chr19_47391608_47391642	0.0
M-chr15_88246985_88247019	0.0
M-chr6_160520011_160520045	0.0
M-chr13_59391787_59391821	1.0
M-chr6_16332279_16332313	0.0
M-chr16_85616118_85616152	0.0
M-chr1_40338878_40338912	0.0
M-chr11_117807642_117807676	0.0
M-chr19_45485902_45485936	0.0
M-chr16_81035724_81035758	0.0
M-chr17_73255837_73255871	0.0
M-chr20_4592743_4592777	0.0
M-chr10_77174039_77174073	0.0
M-chr17_55514188_55514222	0.0
M-chr1_157090289_157090323	0.0
M-chr1_17237219_17237253	0.0
M-chr1_214261666_214261700	0.0
M-chr10_72364433_72364467	0.0
M-chr16_27109823_27109857	0.0
M-chr17_4413369_4413403	0.0
M-chr19_45338828_45338862	0.0
M-chr2_26577994_26578028	0.0
M-chr3_8417566_8417600	0.0
M-chr8_66439066_66439100	0.0
M-chr9_96218326_96218360	0.0
M-chrX_118254795_118254829	0.0
M-chr17_50087624_50087658	0.0
M-chr5_172697681_172697715	0.0
M-chr5_69093791_69093825	0.0
M-chr6_2932352_2932386	0.0
M-chr12_47779474_47779508	0.0
M-chr20_33299295_33299329	0.0
M-chr1_150979668_150979702	0.0
M-chr17_10327732_10327766	0.0
M-chr11_43283115_43283149	0.0
M-chr6_107848399_107848433	0.0
M-chr7_111735861_111735895	1.0
M-chr12_6278875_6278909	0.0
M-chr2_121077117_121077151	0.0
M-chr3_64030819_64030853	0.0
M-chr19_13278130_13278164	1.0
M-chr1_143885106_143885140	0.0
M-chr1_121097685_121097719	0.0
M-chr4_6327448_6327482	0.0
M-chr17_81484465_81484499	0.0
M-chr19_13194665_13194699	1.0
M-chr2_44981763_44981797	0.0
M-chr3_195106587_195106621	1.0
M-chr6_42166621_42166655	0.0
M-chr20_49609098_49609132	0.0
M-chr20_20825155_20825189	0.0
M-chr6_42044387_42044421	0.0
M-chr3_56989072_56989106	0.0
M-chr10_103752872_103752906	0.0
M-chr18_13813430_13813464	0.0
M-chr1_152654181_152654215	0.0
M-chr4_3942606_3942640	0.0
M-chr8_46917811_46917845	0.0
M-chr21_38159442_38159476	1.0
M-chr14_56579473_56579507	0.0
M-chr16_84672472_84672506	0.0
M-chr7_75077725_75077759	0.0
M-chr9_128035354_128035388	0.0
M-chr11_59136079_59136113	0.0
M-chr11_12288752_12288786	1.0
M-chr11_1837871_1837905	0.0
M-chr13_23020431_23020465	1.0
M-chr18_61582006_61582040	1.0
M-chr19_35114754_35114788	0.0
M-chr19_46542856_46542890	0.0
M-chr12_98491141_98491175	0.0
M-chr17_39959096_39959130	0.0
M-chr17_2786430_2786464	1.0
M-chr18_8696913_8696947	0.0
M-chr14_92687042_92687076	0.0
M-chr6_2634634_2634668	1.0
M-chr1_84621078_84621112	1.0
M-chr12_117874998_117875032	0.0
M-chr17_58113210_58113244	0.0
M-chr20_38222854_38222888	1.0
M-chr3_185308295_185308329	0.0
M-chr2_9799829_9799863	0.0
M-chr18_31722548_31722582	0.0
M-chr5_134039697_134039731	1.0
M-chr5_133423967_133424001	0.0
M-chr1_96966718_96966752	0.0
M-chr14_88492355_88492389	1.0
M-chr15_93030807_93030841	0.0
M-chr19_3700603_3700637	0.0
M-chr20_5788537_5788571	0.0
M-chr22_35583232_35583266	0.0
M-chr22_44626401_44626435	0.0
M-chr6_122530638_122530672	0.0
M-chr6_45930593_45930627	0.0
M-chr22_21938184_21938218	1.0
M-chr2_47323285_47323319	0.0
M-chr7_100852198_100852232	1.0
M-chr2_96508214_96508248	0.0
M-chr20_59087997_59088031	0.0
M-chr5_132820299_132820333	0.0
M-chr10_99560693_99560727	0.0
M-chr1_116139188_116139222	0.0
M-chr16_85821544_85821578	0.0
M-chr16_71611185_71611219	2.0
M-chr13_45309605_45309639	0.0
M-chr6_34249183_34249217	0.0
M-chr1_223133819_223133853	0.0
M-chr17_16363930_16363964	0.0
M-chr12_117837409_117837443	0.0
M-chr1_234114753_234114787	0.0
M-chr15_20356532_20356566	0.0
M-chr2_16757361_16757395	0.0
M-chr5_170638863_170638897	0.0
M-chr10_44857929_44857963	0.0
M-chr5_168219959_168219993	0.0
M-chr19_47515578_47515612	0.0
M-chr17_10616676_10616710	0.0
M-chr3_5122163_5122197	0.0
M-chr6_43506883_43506917	1.0
M-chr11_16788539_16788573	1.0
M-chr2_219689862_219689896	1.0
M-chr6_149432167_149432201	0.0
M-chr4_38675709_38675743	0.0
M-chr21_38356200_38356234	0.0
M-chr19_42133222_42133256	0.0
M-chr1_162878162_162878196	0.0
M-chr1_47175516_47175550	0.0
M-chr17_44774945_44774979	0.0
M-chr21_39867288_39867322	1.0
M-chr17_2828584_2828618	0.0
M-chr19_8580883_8580917	0.0
M-chr8_41701855_41701889	0.0
M-chr1_157163803_157163837	0.0
M-chr13_35978680_35978714	0.0
M-chr16_87778033_87778067	0.0
M-chr15_50908595_50908629	0.0
M-chr19_50922423_50922457	0.0
M-chrX_152959044_152959078	1.0
M-chr12_119444622_119444656	1.0
M-chr14_103921622_103921656	0.0
M-chr16_87779226_87779260	1.0
M-chr9_122099443_122099477	1.0
M-chr17_47698981_47699015	0.0
M-chr1_110496174_110496208	0.0
M-chr21_39388742_39388776	0.0
M-chr11_67792423_67792457	0.0
M-chr19_34145921_34145955	0.0
M-chr20_59571696_59571730	0.0
M-chr6_148464924_148464958	0.0
M-chr17_76279657_76279691	0.0
M-chr1_10210328_10210362	1.0
M-chr3_187748141_187748175	0.0
M-chr11_113289762_113289796	0.0
M-chr17_41801750_41801784	1.0
M-chr1_20633385_20633419	0.0
M-chr20_36199909_36199943	0.0
M-chr6_37692181_37692215	1.0
M-chr2_219029836_219029870	0.0
M-chr7_101538979_101539013	0.0
M-chr14_94486431_94486465	0.0
M-chr18_21956223_21956257	0.0
M-chr6_18596398_18596432	0.0
M-chr1_11642598_11642632	0.0
M-chr8_121248949_121248983	0.0
M-chr6_148948055_148948089	0.0
M-chr1_226121630_226121664	0.0
M-chr16_53510629_53510663	0.0
M-chr11_10307947_10307981	2.0
M-chr19_1767614_1767648	0.0
M-chr5_158075414_158075448	0.0
M-chr10_80662806_80662840	0.0
M-chr14_103075699_103075733	0.0
M-chr14_104826583_104826617	1.0
M-chr17_10618292_10618326	0.0
M-chr10_70925834_70925868	0.0
M-chr1_110619494_110619528	0.0
M-chr1_9867648_9867682	0.0
M-chr19_11293927_11293961	0.0
M-chr17_76182346_76182380	0.0
M-chr22_40646440_40646474	1.0
M-chr9_136944849_136944883	0.0
M-chrX_110413302_110413336	2.0
M-chr1_154479986_154480020	0.0
M-chr19_46009898_46009932	1.0
M-chr2_6773318_6773352	0.0
M-chr4_13656643_13656677	0.0
M-chr5_141692222_141692256	1.0
M-chr3_125972547_125972581	0.0
M-chr4_25440089_25440123	0.0
M-chr11_18732140_18732174	0.0
M-chr5_147857711_147857745	0.0
M-chr1_206544950_206544984	0.0
M-chr1_19653861_19653895	0.0
M-chr1_23184850_23184884	0.0
M-chr2_31170271_31170305	0.0
M-chr22_21952946_21952980	0.0
M-chr14_91418969_91419003	0.0
M-chr14_106257685_106257719	0.0
M-chr17_75905130_75905164	0.0
M-chr19_46704630_46704664	0.0
M-chr16_84952381_84952415	0.0
M-chr22_22195485_22195519	0.0
M-chr11_57644972_57645006	0.0
M-chr19_982874_982908	0.0
M-chr22_35623458_35623492	0.0
M-chr12_111397075_111397109	0.0
M-chr22_20285899_20285933	0.0
M-chr5_147454017_147454051	0.0
M-chr12_53099609_53099643	0.0
M-chr1_157963798_157963832	1.0
M-chr11_117232534_117232568	2.0
M-chr14_22853215_22853249	0.0
