	Sum
M-chr2_45643809_45643843	11170.358182628219
M-chr15_74771219_74771253	9722.34878858382
M-chr4_82285347_82285381	10342.924243174277
M-chr5_132064847_132064881	11170.358182628219
M-chr6_14144779_14144813	5998.89606104108
M-chr9_126491474_126491508	6205.754545904566
M-chr8_61139184_61139218	11377.216667491704
M-chr1_12124937_12124971	7446.905455085479
M-chr12_7995396_7995430	6205.754545904566
M-chr17_34420447_34420481	5585.179091314109
M-chr3_185977578_185977612	5378.320606450624
M-chr17_35539551_35539585	4964.603636723653
M-chr8_26088819_26088853	4964.603636723653
M-chr9_128117745_128117779	19030.98060744067
M-chr9_99184762_99184796	5171.462121587138
M-chr12_108618282_108618316	7860.62242481245
M-chr2_102020770_102020804	5998.89606104108
M-chr17_7136418_7136452	8067.480909675936
M-chr13_48095195_48095229	9101.773333993364
M-chr3_134308533_134308567	8067.480909675936
M-chr4_38319983_38320017	15100.669395034443
M-chr10_106625020_106625054	4550.886666996682
M-chr12_38138868_38138902	4757.745151860167
M-chr11_45340182_45340216	7240.046970221993
M-chr4_153128082_153128116	4964.603636723653
M-chr10_88835780_88835814	4550.886666996682
M-chr14_36942399_36942433	4550.886666996682
M-chr11_117817899_117817933	15307.527879897929
M-chr13_30803059_30803093	5378.320606450624
M-chr15_61835675_61835709	8481.197879402907
M-chr15_79993564_79993598	3723.45272754274
M-chr2_106542919_106542953	4757.745151860167
M-chr21_23968796_23968830	4137.169697269711
M-chr11_131674135_131674169	5378.320606450624
M-chr20_267141_267175	6826.330000495022
M-chr11_117947083_117947117	5378.320606450624
M-chr1_21659260_21659294	6412.613030768051
M-chr17_8080091_8080125	6619.471515631537
M-chr20_31613055_31613089	8688.056364266393
M-chr2_85300513_85300547	5792.037576177595
M-chr7_95916744_95916778	5378.320606450624
M-chr21_42117608_42117642	3930.3112124062254
M-chr3_123328996_123329030	8894.914849129878
M-chr3_8971143_8971177	4757.745151860167
M-chr4_189202448_189202482	6826.330000495022
M-chr2_48420906_48420940	6826.330000495022
M-chr17_47001302_47001336	15514.386364761414
M-chr8_57343494_57343528	10963.499697764733
M-chr3_187714579_187714613	4757.745151860167
M-chr19_18251978_18252012	5998.89606104108
M-chr1_7647405_7647439	3930.311212406225
M-chr12_12916382_12916416	3723.4527275427395
M-chr1_27044689_27044723	8274.339394539422
M-chr8_96180277_96180311	6205.754545904567
M-chr5_142655840_142655874	9929.207273447306
M-chr6_83065876_83065910	9929.207273447306
M-chr17_30093684_30093718	6619.471515631537
M-chr19_51422076_51422110	7240.046970221993
M-chr20_43749903_43749937	9515.490303720335
M-chr1_109984567_109984601	7653.763939948964
M-chr2_221573687_221573721	5792.037576177595
M-chr17_31842720_31842754	4344.028182133196
M-chr2_102840089_102840123	4344.028182133196
M-chr11_70467654_70467688	5585.179091314109
M-chr6_132530554_132530588	5378.320606450624
M-chr6_85323609_85323643	4550.886666996682
M-chr1_26321716_26321750	4137.169697269711
M-chr7_73725904_73725938	7860.622424812451
M-chr15_46312301_46312335	4137.169697269711
M-chr19_45479138_45479172	6412.613030768051
M-chr5_150458990_150459024	13859.51848585353
M-chr20_47384209_47384243	9515.490303720335
M-chr19_44770840_44770874	4137.169697269711
M-chr11_61899277_61899311	12618.367576672617
M-chr8_142634834_142634868	8067.480909675936
M-chr6_41369061_41369095	11377.216667491704
M-chr19_15177631_15177665	8067.480909675935
M-chr8_86619161_86619195	6205.754545904566
M-chr16_2023262_2023296	6826.330000495022
M-chr11_76207730_76207764	7033.188485358508
M-chr8_9065878_9065912	11584.07515235519
M-chr9_19457599_19457633	4964.603636723653
M-chr12_110431529_110431563	5585.179091314109
M-chr6_3742541_3742575	5585.179091314109
M-chr11_68297902_68297936	3930.3112124062254
M-chr17_82351977_82352011	5998.89606104108
M-chr6_110039599_110039633	4137.169697269711
M-chr19_45643282_45643316	9101.773333993364
M-chr2_130797591_130797625	4757.745151860167
M-chr21_38219208_38219242	4137.169697269711
M-chr22_49929680_49929714	6826.330000495022
M-chr8_127734090_127734124	6619.471515631537
M-chr5_139787606_139787640	7860.622424812451
M-chr15_69394778_69394812	6412.613030768051
M-chr16_50665547_50665581	6412.613030768052
M-chr8_61023676_61023710	6619.471515631537
M-chr11_61187719_61187753	3516.594242679254
M-chr2_120680451_120680485	3723.4527275427395
M-chr11_17384072_17384106	4344.028182133196
M-chr5_173332182_173332216	3930.311212406225
M-chr7_134606501_134606535	3930.3112124062254
M-chr7_137656425_137656459	3723.4527275427395
M-chr2_13007089_13007123	4344.028182133196
M-chr14_90235519_90235553	4757.745151860167
M-chr2_174341662_174341696	4344.028182133196
M-chr17_48618741_48618775	5585.17909131411
M-chr5_55146746_55146780	6826.330000495022
M-chr1_230642340_230642374	7653.763939948964
M-chr10_77711592_77711626	7446.905455085479
M-chr2_237072519_237072553	7860.622424812451
M-chr1_30779762_30779796	9722.34878858382
M-chr11_33808395_33808429	6205.754545904566
M-chr12_14167214_14167248	3930.3112124062254
M-chr15_45458935_45458969	7240.046970221993
M-chr16_24042194_24042228	4344.028182133196
M-chr22_26645457_26645491	5585.179091314109
M-chr5_141960894_141960928	6412.613030768052
M-chr8_43093425_43093459	9929.207273447306
M-chr6_85483263_85483297	7860.62242481245
M-chr7_148966945_148966979	5998.89606104108
M-chr9_11335_11369	5998.89606104108
M-chr7_101283157_101283191	5998.89606104108
M-chr14_106153545_106153579	5585.179091314109
M-chr1_176897945_176897979	6205.754545904566
M-chr20_23996328_23996362	3516.594242679254
M-chr15_89740212_89740246	7033.188485358508
M-chr1_207077976_207078010	3102.8772729522834
M-chr1_149793050_149793084	6412.613030768051
M-chr20_40968884_40968918	6412.613030768051
M-chrX_74550463_74550497	6205.754545904566
M-chr17_8383313_8383347	12204.650606945646
M-chr11_32374379_32374413	4550.886666996682
M-chr2_177724850_177724884	4137.169697269711
M-chr22_23849701_23849735	4550.886666996682
M-chr5_59810118_59810152	4344.028182133196
M-chr10_89260510_89260544	6205.754545904566
M-chr16_23596396_23596430	6412.613030768051
M-chr6_53172060_53172094	6412.613030768051
M-chr4_41661639_41661673	3723.45272754274
M-chr2_85420806_85420840	11790.933637218675
M-chr14_54175511_54175545	3309.7357578157685
M-chr1_65687853_65687887	4550.886666996682
M-chr10_5630003_5630037	4757.745151860167
M-chr3_56494898_56494932	4137.169697269711
M-chr4_93791761_93791795	3723.4527275427395
M-chr8_9829606_9829640	3930.311212406225
M-chr7_101192666_101192700	6205.754545904566
M-chrX_72126746_72126780	4964.603636723653
M-chr12_3275617_3275651	4964.603636723653
M-chr12_111313941_111313975	7240.046970221993
M-chr14_95561061_95561095	3516.594242679254
M-chr8_26670683_26670717	6619.471515631537
M-chr1_212456051_212456085	9722.34878858382
M-chr1_31422907_31422941	5792.037576177595
M-chr6_42899055_42899089	3516.5942426792544
M-chrX_100685845_100685879	4344.028182133196
M-chr1_204162649_204162683	7033.188485358508
M-chr19_3305082_3305116	5378.320606450624
M-chr3_194333909_194333943	4137.169697269711
M-chr20_49334055_49334089	11170.358182628219
M-chr5_132063602_132063636	10342.924243174277
M-chr7_129825910_129825944	8894.914849129878
M-chr20_36202991_36203025	7860.62242481245
M-chr1_209627822_209627856	4344.028182133196
M-chr17_45219055_45219089	4137.169697269711
M-chr19_35044513_35044547	8274.339394539422
M-chr2_235766369_235766403	3309.735757815769
M-chr1_23868433_23868467	8481.197879402907
M-chr1_32520578_32520612	7446.905455085479
M-chr5_160439286_160439320	6205.754545904566
M-chr1_145721321_145721355	5171.462121587138
M-chr16_66315403_66315437	4757.745151860167
M-chr2_219298864_219298898	13238.943031263074
M-chr11_118053572_118053606	4137.169697269711
M-chr5_140157298_140157332	4344.028182133196
M-chr6_161374041_161374075	4137.169697269711
M-chr11_57457482_57457516	6412.613030768051
M-chr13_106918210_106918244	3930.311212406225
M-chr12_42024378_42024412	5792.037576177596
M-chr3_58568735_58568769	5792.037576177595
M-chr1_205977588_205977622	4964.603636723653
M-chr14_81464679_81464713	4344.028182133196
M-chr19_13862420_13862454	12411.509091809132
M-chr2_230987391_230987425	4964.603636723653
M-chr16_10256961_10256995	9308.63181885685
M-chr4_165131413_165131447	3309.7357578157685
M-chr9_9942977_9943011	3516.5942426792544
M-chr10_28394140_28394174	4344.028182133196
M-chr6_134882630_134882664	4137.169697269711
M-chr12_49967588_49967622	4757.745151860167
M-chr20_16804111_16804145	4550.886666996682
M-chr1_222455300_222455334	4344.028182133196
M-chr15_40679219_40679253	3516.594242679254
M-chr15_73973088_73973122	4137.169697269711
M-chr5_112160728_112160762	6826.330000495022
M-chr17_76523248_76523282	10756.641212901248
M-chr8_12840836_12840870	4757.745151860167
M-chr12_48988246_48988280	4964.603636723653
M-chr4_81351835_81351869	4344.028182133196
M-chr17_77331563_77331597	6205.754545904566
M-chr2_219277828_219277862	9308.63181885685
M-chr19_9934248_9934282	6205.754545904566
M-chr2_74715163_74715197	5585.179091314109
M-chr5_168679613_168679647	4757.745151860167
M-chr11_16606375_16606409	3309.7357578157685
M-chr12_1652981_1653015	3309.7357578157685
M-chr7_63015820_63015854	3723.4527275427395
M-chr11_57249900_57249934	3723.45272754274
M-chr17_76506532_76506566	4550.886666996682
M-chr11_75280313_75280347	4964.603636723653
M-chr10_63720162_63720196	5378.320606450624
M-chr16_84511510_84511544	4137.169697269711
M-chr17_35119893_35119927	6826.330000495022
M-chr18_54392718_54392752	3309.7357578157685
M-chr5_157149025_157149059	5585.179091314109
M-chr14_69727126_69727160	4757.745151860167
M-chr9_133486471_133486505	4550.886666996682
M-chr1_167066778_167066812	6412.613030768051
M-chr11_46347333_46347367	6412.613030768051
M-chr12_52025808_52025842	5378.320606450624
M-chr10_25875732_25875766	4344.028182133196
M-chr12_45990732_45990766	4137.169697269711
M-chr6_166275817_166275851	5585.179091314109
M-chrX_11758476_11758510	3930.311212406225
M-chr8_40199813_40199847	3516.594242679254
M-chr20_54647010_54647044	3516.594242679254
M-chr6_111997316_111997350	3723.45272754274
M-chr2_31333756_31333790	5792.037576177596
M-chr5_170633181_170633215	9515.490303720335
M-chr11_119481515_119481549	5378.320606450624
M-chr2_99559238_99559272	6412.613030768051
M-chr7_25566033_25566067	3102.877272952283
M-chr17_41648060_41648094	8067.480909675936
M-chr17_7280702_7280736	5998.89606104108
M-chr19_45248830_45248864	7653.763939948964
M-chr1_28785249_28785283	3102.877272952283
M-chr10_26861269_26861303	3723.45272754274
M-chr2_101342344_101342378	3723.4527275427395
M-chr6_13575390_13575424	3723.4527275427395
M-chr8_27597318_27597352	5792.037576177595
M-chr6_89433062_89433096	5171.462121587138
M-chr15_83438848_83438882	4757.745151860167
M-chr19_16041678_16041712	4344.028182133196
M-chr21_45555058_45555092	7240.046970221993
M-chr16_50806375_50806409	3309.735757815769
M-chr5_95847171_95847205	3516.594242679254
M-chr9_100438042_100438076	3309.735757815769
M-chr2_113604136_113604170	6619.471515631537
M-chr1_26105113_26105147	2896.0187880887975
M-chr1_59759631_59759665	2896.0187880887975
M-chr17_48025230_48025264	4964.603636723653
M-chr12_110888184_110888218	13445.80151612656
M-chr11_17599109_17599143	5998.89606104108
M-chr11_66282638_66282672	6619.471515631537
M-chr4_141307318_141307352	3723.4527275427395
M-chr9_75265639_75265673	3309.7357578157685
M-chrX_41253865_41253899	3309.7357578157685
M-chr1_226125321_226125355	5378.320606450624
M-chr11_46239295_46239329	5378.320606450624
M-chr5_163564480_163564514	2896.0187880887975
M-chr21_38734050_38734084	6826.330000495022
M-chr1_161227515_161227549	5171.462121587138
M-chr18_35231130_35231164	5171.462121587138
M-chr4_87679601_87679635	3516.594242679254
M-chr1_53393489_53393523	5585.179091314109
M-chr15_40894251_40894285	7240.046970221993
M-chr18_35756672_35756706	3723.45272754274
M-chr19_10572503_10572537	8688.056364266393
M-chr10_97073008_97073042	4757.745151860167
M-chr15_98421782_98421816	7033.188485358508
M-chr14_80987608_80987642	5378.320606450624
M-chr2_48106706_48106740	3309.735757815769
M-chr1_16187921_16187955	6205.754545904566
M-chr1_115112971_115113005	3723.4527275427395
M-chr8_2238433_2238467	3309.735757815769
M-chr19_48584452_48584486	4137.169697269711
M-chr7_98841933_98841967	4550.886666996682
M-chr19_47284466_47284500	6412.613030768051
M-chr5_50963089_50963123	6205.754545904566
M-chr8_56448071_56448105	3723.4527275427395
M-chr10_71896558_71896592	4964.603636723653
M-chr6_146857603_146857637	6205.754545904566
M-chr14_104650484_104650518	11377.216667491704
M-chr11_59754110_59754144	4550.886666996682
M-chr11_64847264_64847298	12411.509091809132
M-chr19_13093954_13093988	7033.188485358508
M-chr8_140467345_140467379	5998.89606104108
M-chr8_18912362_18912396	3930.311212406225
M-chr1_3491373_3491407	6205.754545904566
M-chr19_33235406_33235440	8067.480909675935
M-chr14_22387570_22387604	3723.4527275427395
M-chr15_35751775_35751809	2689.160303225312
M-chr1_237864418_237864452	6412.613030768052
M-chr1_157156187_157156221	8274.339394539422
M-chrX_16695266_16695300	3930.3112124062254
M-chr17_73370058_73370092	4550.886666996682
M-chr5_150218322_150218356	4757.745151860167
M-chr6_1397162_1397196	3102.877272952283
M-chr7_151303611_151303645	3102.877272952283
M-chr1_155091595_155091629	5998.89606104108
M-chr15_93087999_93088033	5171.462121587138
M-chr1_175152185_175152219	4757.745151860167
M-chr1_15128679_15128713	3102.877272952283
M-chr16_48165044_48165078	4344.028182133196
M-chr17_33751304_33751338	4137.169697269711
M-chr6_165850620_165850654	3930.311212406225
M-chr5_177114036_177114070	8688.056364266393
M-chr6_68968239_68968273	4550.886666996683
M-chr17_68172571_68172605	8481.197879402907
M-chr3_58630296_58630330	7033.188485358508
M-chr19_17855746_17855780	6619.471515631537
M-chr17_74203533_74203567	4964.603636723653
M-chr5_178730815_178730849	4550.886666996682
M-chr14_23929942_23929976	7446.905455085479
M-chr11_18106145_18106179	5378.320606450624
M-chr20_33292023_33292057	5792.037576177595
M-chr7_98021678_98021712	5585.179091314109
M-chr17_17641987_17642021	6205.754545904566
M-chr17_64307050_64307084	3102.877272952283
M-chr11_126440986_126441020	4964.603636723653
M-chr17_43678073_43678107	5792.037576177595
M-chr3_12892154_12892188	3102.877272952283
M-chr3_39292022_39292056	3930.3112124062254
M-chr19_41951813_41951847	6619.471515631537
M-chr8_37700456_37700490	5792.037576177595
M-chr1_39973682_39973716	4757.745151860167
M-chr1_3619182_3619216	4344.028182133196
M-chr11_130894590_130894624	3309.7357578157685
M-chr11_20648145_20648179	3723.45272754274
M-chr12_117367187_117367221	3723.4527275427395
M-chr16_22001137_22001171	3516.594242679254
M-chr19_5690188_5690222	7033.188485358508
M-chr15_79184557_79184591	4757.745151860167
M-chr1_156090862_156090896	6412.613030768051
M-chr11_64888053_64888087	7033.188485358508
M-chr1_112716425_112716459	6205.754545904566
M-chr8_28622368_28622402	8067.480909675936
M-chr12_120647087_120647121	4137.169697269711
M-chr8_80992112_80992146	3930.311212406225
M-chr1_109640383_109640417	3516.594242679254
M-chr2_215270012_215270046	3102.877272952283
M-chr7_100725452_100725486	3102.8772729522834
M-chr8_113437868_113437902	5792.037576177595
M-chr2_171574238_171574272	3102.877272952283
M-chr21_34362001_34362035	4344.028182133196
M-chr5_90783895_90783929	3516.594242679254
M-chr20_39050222_39050256	5998.89606104108
M-chr10_21495829_21495863	4757.745151860167
M-chr11_19259903_19259937	3516.594242679254
M-chr12_110894528_110894562	3102.877272952283
M-chr17_41738145_41738179	4344.028182133196
M-chr18_55415440_55415474	3102.877272952283
M-chr19_40598763_40598797	6619.471515631538
M-chr20_53915925_53915959	6619.471515631538
M-chr1_31549049_31549083	3723.45272754274
M-chr6_73675638_73675672	3723.4527275427395
M-chr10_113563632_113563666	5171.462121587138
M-chr3_181700627_181700661	4344.028182133196
M-chr13_32586337_32586371	7653.763939948964
M-chr7_155598898_155598932	4550.886666996682
M-chr9_83334403_83334437	6205.754545904566
M-chr10_73849184_73849218	6412.613030768051
M-chr10_72048685_72048719	4550.886666996682
M-chr10_128011505_128011539	4964.603636723653
M-chr10_70815817_70815851	4550.886666996682
M-chr3_45037899_45037933	4344.028182133196
M-chr10_91298404_91298438	5585.179091314109
M-chr6_43769611_43769645	7653.763939948964
M-chr12_49234582_49234616	9515.490303720335
M-chr1_152461755_152461789	2482.3018183618265
M-chr1_43529276_43529310	4964.603636723653
M-chr2_133780286_133780320	2482.3018183618265
M-chr8_28594143_28594177	6412.613030768051
M-chr1_16440596_16440630	6412.613030768051
M-chr17_40358637_40358671	6412.613030768051
M-chr3_42247650_42247684	3102.8772729522834
M-chr2_27703914_27703948	3309.7357578157685
M-chr22_25048881_25048915	3516.5942426792544
M-chr17_2055001_2055035	4550.886666996682
M-chr22_33000870_33000904	4137.169697269711
M-chr16_21554998_21555032	11377.216667491704
M-chr2_217789356_217789390	3930.3112124062254
M-chr10_117496688_117496722	4550.886666996682
M-chr12_53421747_53421781	4137.169697269711
M-chr19_16182896_16182930	5378.320606450624
M-chr15_92809243_92809277	5378.320606450624
M-chr10_119686630_119686664	5378.320606450624
M-chr1_23772287_23772321	5792.037576177595
M-chr17_68436566_68436600	5998.896061041081
M-chr1_12118781_12118815	4137.169697269711
M-chr1_178532465_178532499	3516.594242679254
M-chr11_8225732_8225766	4137.169697269711
M-chr12_31636822_31636856	2896.018788088798
M-chr14_55051561_55051595	7033.188485358508
M-chr15_78618559_78618593	3516.5942426792544
M-chr15_88274720_88274754	3516.594242679254
M-chr16_30032404_30032438	4757.745151860167
M-chr16_74709579_74709613	6826.330000495022
M-chr19_7341261_7341295	3723.4527275427395
M-chr2_27086604_27086638	6412.613030768051
M-chr2_46461555_46461589	4757.745151860167
M-chr4_82462558_82462592	4137.169697269711
M-chr6_26595939_26595973	3723.45272754274
M-chr6_41735608_41735642	9929.207273447306
M-chr7_99991046_99991080	4137.169697269711
M-chr8_2024206_2024240	3723.45272754274
M-chrX_40544050_40544084	2896.0187880887975
M-chr1_225475124_225475158	8481.197879402907
M-chr12_53159532_53159566	7446.905455085479
M-chr22_44736017_44736051	6619.471515631537
M-chr19_1194668_1194702	5998.89606104108
M-chr8_29340349_29340383	5792.037576177595
M-chr14_105945133_105945167	4964.603636723653
M-chr17_43394105_43394139	4344.028182133196
M-chr16_87909530_87909564	8067.480909675935
M-chr21_42309827_42309861	4137.169697269711
M-chr22_39534933_39534967	3930.311212406225
M-chr2_128736756_128736790	4137.169697269711
M-chr1_156910394_156910428	3930.311212406225
M-chr5_150561089_150561123	2896.0187880887975
M-chr2_218068962_218068996	9515.490303720335
M-chr20_1965806_1965840	3930.311212406225
M-chr16_21708697_21708731	2482.3018183618265
M-chr7_138002468_138002502	9308.63181885685
M-chr1_231211492_231211526	4964.603636723653
M-chr7_74206730_74206764	5171.462121587138
M-chr1_95043591_95043625	4137.169697269711
M-chr6_150080805_150080839	5585.179091314109
M-chr19_1240447_1240481	3723.4527275427395
M-chr3_52447196_52447230	9515.490303720335
M-chr14_64636864_64636898	3516.594242679254
M-chr16_10903_10937	4344.028182133196
M-chr19_34973313_34973347	5998.89606104108
M-chr11_64251409_64251443	10342.924243174277
M-chr2_25362086_25362120	4964.603636723653
M-chr9_129642215_129642249	3930.311212406225
M-chr20_41340164_41340198	5171.462121587138
M-chr7_128135821_128135855	7446.905455085479
M-chr19_55301967_55302001	4550.886666996682
M-chr2_43612625_43612659	3309.7357578157685
M-chr19_12847753_12847787	9929.207273447306
M-chr18_3594416_3594450	9101.773333993364
M-chr19_7680742_7680776	4550.886666996682
M-chr1_167803511_167803545	3309.7357578157685
M-chr12_118378059_118378093	2896.018788088798
M-chr1_24150621_24150655	4550.886666996682
M-chr10_97210668_97210702	5378.320606450624
M-chr2_199739993_199740027	5171.462121587138
M-chr5_76774743_76774777	4137.169697269711
M-chr3_13092310_13092344	6826.330000495022
M-chr15_64728374_64728408	4550.886666996682
M-chr2_10072731_10072765	5171.462121587138
M-chr5_180090622_180090656	5171.462121587138
M-chr19_47391608_47391642	4137.169697269711
M-chr15_88246985_88247019	4757.745151860167
M-chr6_160520011_160520045	5171.462121587138
M-chr13_59391787_59391821	3309.7357578157685
M-chr6_16332279_16332313	3723.4527275427395
M-chr16_85616118_85616152	5792.037576177595
M-chr1_40338878_40338912	4550.886666996682
M-chr11_117807642_117807676	3516.5942426792544
M-chr19_45485902_45485936	7240.046970221993
M-chr16_81035724_81035758	5171.462121587138
M-chr17_73255837_73255871	3723.4527275427395
M-chr20_4592743_4592777	2689.160303225312
M-chr10_77174039_77174073	3516.594242679254
M-chr17_55514188_55514222	4137.169697269711
M-chr1_157090289_157090323	4964.603636723653
M-chr1_17237219_17237253	2896.0187880887975
M-chr1_214261666_214261700	3309.735757815769
M-chr10_72364433_72364467	2482.3018183618265
M-chr16_27109823_27109857	4964.603636723653
M-chr17_4413369_4413403	3516.594242679254
M-chr19_45338828_45338862	3102.877272952283
M-chr2_26577994_26578028	3309.7357578157685
M-chr3_8417566_8417600	2689.160303225312
M-chr8_66439066_66439100	5792.037576177595
M-chr9_96218326_96218360	6826.330000495022
M-chrX_118254795_118254829	2896.0187880887975
M-chr17_50087624_50087658	5792.037576177595
M-chr5_172697681_172697715	4757.745151860167
M-chr5_69093791_69093825	3516.594242679254
M-chr6_2932352_2932386	3516.594242679254
M-chr12_47779474_47779508	5585.179091314109
M-chr20_33299295_33299329	5998.89606104108
M-chr1_150979668_150979702	10342.924243174277
M-chr17_10327732_10327766	3309.7357578157685
M-chr11_43283115_43283149	3930.3112124062254
M-chr6_107848399_107848433	3723.4527275427395
M-chr7_111735861_111735895	4344.028182133197
M-chr12_6278875_6278909	4757.745151860167
M-chr2_121077117_121077151	6412.613030768051
M-chr3_64030819_64030853	2896.0187880887975
M-chr19_13278130_13278164	4344.028182133196
M-chr1_143885106_143885140	5171.462121587138
M-chr1_121097685_121097719	5998.89606104108
M-chr4_6327448_6327482	7446.905455085479
M-chr17_81484465_81484499	4964.603636723653
M-chr19_13194665_13194699	3723.45272754274
M-chr2_44981763_44981797	3723.45272754274
M-chr3_195106587_195106621	5171.462121587138
M-chr6_42166621_42166655	7446.90545508548
M-chr20_49609098_49609132	6619.471515631537
M-chr20_20825155_20825189	4344.028182133196
M-chr6_42044387_42044421	3723.45272754274
M-chr3_56989072_56989106	3102.8772729522834
M-chr10_103752872_103752906	2689.160303225312
M-chr18_13813430_13813464	2275.443333498341
M-chr1_152654181_152654215	4137.169697269711
M-chr4_3942606_3942640	4344.028182133196
M-chr8_46917811_46917845	11790.933637218675
M-chr21_38159442_38159476	3516.5942426792544
M-chr14_56579473_56579507	4550.886666996682
M-chr16_84672472_84672506	4964.603636723653
M-chr7_75077725_75077759	2689.160303225312
M-chr9_128035354_128035388	2689.160303225312
M-chr11_59136079_59136113	7860.62242481245
M-chr11_12288752_12288786	4137.169697269711
M-chr11_1837871_1837905	4137.169697269711
M-chr13_23020431_23020465	3516.594242679254
M-chr18_61582006_61582040	5585.179091314109
